ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy
obligations what support,2,AC15P,S7,trigrams,obligations support,2,,0,,,0,0.0,False
likely caused it,2,AC15P,S7,trigrams,likely caused,2,,0,,,0,0.0,False
caused it then,2,AC15P,S7,trigrams,caused then,2,,0,,,0,0.0,False
now outside calibration,2,AC15P,S7,trigrams,now outside calibration,3,,0,,,0,0.0,False
grounded friends not,2,AC15P,S7,trigrams,grounded friends,2,,0,,,0,0.0,False
friends not cynics,2,AC15P,S7,trigrams,friends cynics,2,,0,,,0,0.0,False
they d want,2,AC15P,S7,trigrams,they d want,3,,0,,,0,0.0,False
the most informative,2,AC15P,S7,trigrams,most informative,2,,0,,,0,0.0,False
does affection remain,2,AC15P,S7,trigrams,does affection remain,3,,0,,affection,1,0.3333333333333333,False
affection remain when,2,AC15P,S7,trigrams,affection remain,2,,0,,affection,1,0.5,False
increasing urgency as,2,AC15P,S7,trigrams,increasing urgency,2,,0,,,0,0.0,False
urgency as commitment,2,AC15P,S7,trigrams,urgency commitment,2,,0,,,0,0.0,False
weeks explicit talks,2,AC15P,S7,trigrams,weeks explicit talks,3,,0,,,0,0.0,False
then month trial,2,AC15P,S7,trigrams,then month trial,3,,0,,,0,0.0,False
pressure vs patience,2,AC15P,S7,trigrams,pressure vs patience,3,,0,,,0,0.0,False
she in years,2,AC15P,S7,trigrams,she years,2,,0,,,0,0.0,False
pursue her career,2,AC15P,S7,trigrams,pursue her career,3,,0,,,0,0.0,False
partner isn t,2,AC15P,S7,trigrams,partner isn,2,,0,,partner,1,0.5,False
financially and practically,2,AC15P,S7,trigrams,financially practically,2,,0,,,0,0.0,False
won t make,2,AC15P,S7,trigrams,won make,2,,0,,,0,0.0,False
my care plan,2,AC15P,S7,trigrams,my care plan,3,,0,,,0,0.0,False
plan a paid,2,AC15P,S7,trigrams,plan paid,2,,0,,,0,0.0,False
i m planning,2,AC15P,S7,trigrams,i m planning,3,,0,,,0,0.0,False
if serious illness,2,AC15P,S7,trigrams,serious illness,2,,0,,,0,0.0,False
serious illness occurs,2,AC15P,S7,trigrams,serious illness occurs,3,,0,,,0,0.0,False
if care needs,2,AC15P,S7,trigrams,care needs,2,,0,,,0,0.0,False
care needs rise,2,AC15P,S7,trigrams,care needs rise,3,,0,,,0,0.0,False
real but because,2,AC15P,S7,trigrams,real because,2,,0,,,0,0.0,False
slow down a,2,AC15P,S7,trigrams,slow down,2,,0,,,0,0.0,False
isn t catastrophic,2,AC15P,S7,trigrams,isn catastrophic,2,,0,,,0,0.0,False
weekly activities not,2,AC15P,S7,trigrams,weekly activities,2,,0,,,0,0.0,False
on her gym,2,AC15P,S7,trigrams,her gym,2,,0,,,0,0.0,False
her gym class,2,AC15P,S7,trigrams,her gym class,3,,0,,,0,0.0,False
country and how,2,AC15P,S7,trigrams,country how,2,,0,,,0,0.0,False
how would i,2,AC15P,S7,trigrams,how i,2,,0,,,0,0.0,False
crisis liquidity buffer,2,AC15P,S7,trigrams,crisis liquidity buffer,3,,0,,,0,0.0,False
best local private,2,AC15P,S7,trigrams,best local private,3,,0,,,0,0.0,False
region i can,2,AC15P,S7,trigrams,region i,2,,0,,,0,0.0,False
simple life introduced,2,AC15P,S7,trigrams,simple life introduced,3,,0,,,0,0.0,False
what partner means,2,AC15P,S7,trigrams,partner means,2,,0,,partner,1,0.5,False
are time sensitive,2,AC15P,S7,trigrams,time sensitive,2,,0,,,0,0.0,False
one complex event,2,AC15P,S7,trigrams,one complex event,3,,0,,,0,0.0,False
hub or back,2,AC15P,S7,trigrams,hub back,2,,0,,,0,0.0,False
after i move,2,AC15P,S7,trigrams,after i move,3,,0,,,0,0.0,False
i move what,2,AC15P,S7,trigrams,i move,2,,0,,,0,0.0,False
think in predictions,2,AC15P,S7,trigrams,think predictions,2,,0,,,0,0.0,False
vagueness on key,2,AC15P,S7,trigrams,vagueness key,2,,0,,,0,0.0,False
on key forks,2,AC15P,S7,trigrams,key forks,2,,0,,,0,0.0,False
key forks kids,2,AC15P,S7,trigrams,key forks kids,3,,0,,,0,0.0,False
forks kids money,2,AC15P,S7,trigrams,forks kids money,3,,0,,,0,0.0,False
kids money visa,2,AC15P,S7,trigrams,kids money visa,3,,0,,visa,1,0.3333333333333333,False
working full time,2,AC15P,S7,trigrams,working full time,3,,0,,,0,0.0,False
exit plan and,2,AC15P,S7,trigrams,exit plan,2,,0,,,0,0.0,False
care would happen,2,AC15P,S7,trigrams,care happen,2,,0,,,0,0.0,False
guilt or punishment,2,AC15P,S7,trigrams,guilt punishment,2,,0,,,0,0.0,False
one more question,2,AC15P,S7,trigrams,one more question,3,,0,,,0,0.0,False
least the first,2,AC15P,S7,trigrams,least first,2,,0,,,0,0.0,False
that respects time,2,AC15P,S7,trigrams,respects time,2,,0,,,0,0.0,False
mode not vacation,2,AC15P,S7,trigrams,mode vacation,2,,0,,,0,0.0,False
permanent move would,2,AC15P,S7,trigrams,permanent move,2,,0,,,0,0.0,False
your home giving,2,AC15P,S7,trigrams,home giving,2,,0,,,0,0.0,False
home giving up,2,AC15P,S7,trigrams,home giving up,3,,0,,,0,0.0,False
giving up local,2,AC15P,S7,trigrams,giving up local,3,,0,,,0,0.0,False
up local healthcare,2,AC15P,S7,trigrams,up local healthcare,3,,0,,healthcare|health,2,0.3333333333333333,False
usually sounds like,2,AC15P,S7,trigrams,usually sounds like,3,,0,,,0,0.0,False
scarcity response i,2,AC15P,S7,trigrams,scarcity response i,3,,0,,scarcity,1,0.3333333333333333,False
response i ll,2,AC15P,S7,trigrams,response i ll,3,,0,,,0,0.0,False
one way door,2,AC15P,S7,trigrams,one way door,3,,0,,,0,0.0,False
autonomy there language,2,AC15P,S7,trigrams,autonomy language,2,,0,,,0,0.0,False
language friends healthcare,2,AC15P,S7,trigrams,language friends healthcare,3,,0,,healthcare|health,2,0.3333333333333333,False
friends healthcare plan,2,AC15P,S7,trigrams,friends healthcare plan,3,,0,,healthcare|health,2,0.3333333333333333,False
keep a viable,2,AC15P,S7,trigrams,keep viable,2,,0,,,0,0.0,False
in two years,2,AC15P,S7,trigrams,two years,2,,0,,,0,0.0,False
a slow yes,2,AC15P,S7,trigrams,slow yes,2,,0,,,0,0.0,False
t know her,2,AC15P,S7,trigrams,know her,2,,0,,,0,0.0,False
a process where,2,AC15P,S7,trigrams,process where,2,,0,,,0,0.0,False
no loans gifts,2,AC15P,S7,trigrams,no loans gifts,3,,0,,,0,0.0,False
loans gifts property,2,AC15P,S7,trigrams,loans gifts property,3,,0,,,0,0.0,False
independence plan language,2,AC15P,S7,trigrams,independence plan language,3,,0,,,0,0.0,False
language study your,2,AC15P,S7,trigrams,language study,2,,0,,,0,0.0,False
study your own,2,AC15P,S7,trigrams,study own,2,,0,,,0,0.0,False
one hard conversation,2,AC15P,S7,trigrams,one hard conversation,3,,0,,,0,0.0,False
put decision checkpoints,2,AC15P,S7,trigrams,put decision checkpoints,3,,0,,,0,0.0,False
decision checkpoints on,2,AC15P,S7,trigrams,decision checkpoints,2,,0,,,0,0.0,False
work mode with,2,AC15P,S7,trigrams,work mode,2,,0,,,0,0.0,False
money family healthcare,2,AC15P,S7,trigrams,money family healthcare,3,,0,,healthcare|health,2,0.3333333333333333,False
need her to,2,AC15P,S7,trigrams,need her,2,,0,,,0,0.0,False
pressure guilt or,2,AC15P,S7,trigrams,pressure guilt,2,,0,,,0,0.0,False
minutes what happened,2,AC15P,S7,trigrams,minutes happened,2,,0,,,0,0.0,False
did i feel,2,AC15P,S7,trigrams,did i feel,3,,0,,,0,0.0,False
any pressure any,2,AC15P,S7,trigrams,any pressure any,3,,0,,,0,0.0,False
pressure any avoidance,2,AC15P,S7,trigrams,pressure any avoidance,3,,0,,,0,0.0,False
any avoidance any,2,AC15P,S7,trigrams,any avoidance any,3,,0,,,0,0.0,False
important to her,2,AC15P,S7,trigrams,important her,2,,0,,,0,0.0,False
the topics where,2,AC15P,S7,trigrams,topics where,2,,0,,,0,0.0,False
opener i want,2,AC15P,S7,trigrams,opener i want,3,,0,,,0,0.0,False
vs proportional vs,2,AC15P,S7,trigrams,vs proportional vs,3,,0,,,0,0.0,False
proportional vs provider,2,AC15P,S7,trigrams,proportional vs provider,3,,0,,,0,0.0,False
opener i don,2,AC15P,S7,trigrams,opener i,2,,0,,,0,0.0,False
the hidden contract,2,AC15P,S7,trigrams,hidden contract,2,,0,,,0,0.0,False
no loans no,2,AC15P,S7,trigrams,no loans no,3,,0,,,0,0.0,False
loans no property,2,AC15P,S7,trigrams,loans no property,3,,0,,,0,0.0,False
gym class cowork,2,AC15P,S7,trigrams,gym class cowork,3,,0,,,0,0.0,False
class cowork volunteer,2,AC15P,S7,trigrams,class cowork volunteer,3,,0,,,0,0.0,False
the big forks,2,AC15P,S7,trigrams,big forks,2,,0,,,0,0.0,False
decision extend trial,2,AC15P,S7,trigrams,decision extend trial,3,,0,,,0,0.0,False
to dual base,2,AC15P,S7,trigrams,dual base,2,,0,,,0,0.0,False
liquid emergency reserve,2,AC15P,S7,trigrams,liquid emergency reserve,3,,0,,,0,0.0,False
her home or,2,AC15P,S7,trigrams,her home,2,,0,,,0,0.0,False
seeing you might,2,AC15P,S7,trigrams,seeing might,2,,0,,,0,0.0,False
ask what she,2,AC15P,S7,trigrams,ask she,2,,0,,,0,0.0,False
how to see,2,AC15P,S7,trigrams,how see,2,,0,,,0,0.0,False
you could become,2,AC15P,S7,trigrams,could become,2,,0,,,0,0.0,False
could become dependent,2,AC15P,S7,trigrams,could become dependent,3,,0,,,0,0.0,False
with minimal help,2,AC15P,S7,trigrams,minimal help,2,,0,,,0,0.0,False
language tutor two,2,AC15P,S7,trigrams,language tutor two,3,,0,,,0,0.0,False
tutor two weekly,2,AC15P,S7,trigrams,tutor two weekly,3,,0,,,0,0.0,False
local private vs,2,AC15P,S7,trigrams,local private vs,3,,0,,,0,0.0,False
private vs regional,2,AC15P,S7,trigrams,private vs regional,3,,0,,,0,0.0,False
regional hub vs,2,AC15P,S7,trigrams,regional hub vs,3,,0,,,0,0.0,False
next step if,2,AC15P,S7,trigrams,next step,2,,0,,,0,0.0,False
property large transfers,2,AC15P,S7,trigrams,property large transfers,3,,0,,,0,0.0,False
have the fork,2,AC15P,S7,trigrams,have fork,2,,0,,,0,0.0,False
marriage where home,2,AC15P,S7,trigrams,marriage where home,3,,0,,marriage,1,0.3333333333333333,False
country eventually aging,2,AC15P,S7,trigrams,country eventually aging,3,,0,,aging,1,0.3333333333333333,False
work mode keep,2,AC15P,S7,trigrams,work mode keep,3,,0,,,0,0.0,False
week week week,2,AC15P,S7,trigrams,week week week,3,,0,,,0,0.0,False
cash logistics to,2,AC15P,S7,trigrams,cash logistics,2,,0,,,0,0.0,False
end of months,2,AC15P,S7,trigrams,end months,2,,0,,,0,0.0,False
her as translator,2,AC15P,S7,trigrams,her translator,2,,0,,,0,0.0,False
as translator handler,2,AC15P,S7,trigrams,translator handler,2,,0,,,0,0.0,False
talks early and,2,AC15P,S7,trigrams,talks early,2,,0,,,0,0.0,False
three months so,2,AC15P,S7,trigrams,three months,2,,0,,,0,0.0,False
money family care,2,AC15P,S7,trigrams,money family care,3,,0,,,0,0.0,False
provider with limits,2,AC15P,S7,trigrams,provider limits,2,,0,,,0,0.0,False
aging sickness plan,2,AC15P,S7,trigrams,aging sickness plan,3,,0,,aging,1,0.3333333333333333,False
are yours gym,2,AC15P,S7,trigrams,yours gym,2,,0,,,0,0.0,False
yours gym class,2,AC15P,S7,trigrams,yours gym class,3,,0,,,0,0.0,False
to leave within,2,AC15P,S7,trigrams,leave within,2,,0,,,0,0.0,False
leave within hours,2,AC15P,S7,trigrams,leave within hours,3,,0,,,0,0.0,False
within hours if,2,AC15P,S7,trigrams,within hours,2,,0,,,0,0.0,False
hours if needed,2,AC15P,S7,trigrams,hours needed,2,,0,,,0,0.0,False
misalignment on children,2,AC15P,S7,trigrams,misalignment children,2,,0,,children,1,0.5,False
coercion around money,2,AC15P,S7,trigrams,coercion around money,3,,0,,,0,0.0,False
healthcare insurance plan,2,AC15P,S7,trigrams,healthcare insurance plan,3,,0,,healthcare|health,2,0.3333333333333333,False
insurance plan remains,2,AC15P,S7,trigrams,insurance plan remains,3,,0,,,0,0.0,False
plan remains unaffordable,2,AC15P,S7,trigrams,plan remains unaffordable,3,,0,,,0,0.0,False
ll stay with,2,AC15P,S7,trigrams,ll stay,2,,0,,,0,0.0,False
the fork talks,2,AC15P,S7,trigrams,fork talks,2,,0,,,0,0.0,False
exit options intact,3,CONTROL,S7,trigrams,exit options intact,3,imagination_and_possibility,1,options,,0,0.0,False
doesn t consume,3,CONTROL,S7,trigrams,doesn consume,2,,0,,,0,0.0,False
t consume her,3,CONTROL,S7,trigrams,consume her,2,,0,,,0,0.0,False
consume her life,3,CONTROL,S7,trigrams,consume her life,3,,0,,,0,0.0,False
a new country,3,CONTROL,S7,trigrams,new country,2,,0,,,0,0.0,False
plus whether you,3,CONTROL,S7,trigrams,plus whether,2,,0,,,0,0.0,False
kids marriage family,3,CONTROL,S7,trigrams,kids marriage family,3,,0,,marriage,1,0.3333333333333333,False
keeping my home,3,CONTROL,S7,trigrams,keeping my home,3,,0,,,0,0.0,False
a staged path,3,CONTROL,S7,trigrams,staged path,2,,0,,,0,0.0,False
a midpoint review,3,CONTROL,S7,trigrams,midpoint review,2,,0,,,0,0.0,False
your exit options,2,CONTROL,S7,trigrams,exit options,2,imagination_and_possibility,1,options,,0,0.0,False
your risk profile,2,CONTROL,S7,trigrams,risk profile,2,practicality_and_feasibility,1,risk,,0,0.0,False
to home option,2,CONTROL,S7,trigrams,home option,2,imagination_and_possibility,1,option,,0,0.0,False
be less reliable,2,CONTROL,S7,trigrams,less reliable,2,truth_and_fact,1,reliable,,0,0.0,False
risk before permanence,2,CONTROL,S7,trigrams,risk before permanence,3,practicality_and_feasibility,1,risk,,0,0.0,False
boundaries how to,2,CONTROL,S7,trigrams,boundaries how,2,imagination_and_possibility,1,boundaries,,0,0.0,False
timeline money and,2,CONTROL,S7,trigrams,timeline money,2,practicality_and_feasibility,1,timeline,,0,0.0,False
under routine stress,2,CONTROL,S7,trigrams,under routine stress,3,,0,,,0,0.0,False
still early for,2,CONTROL,S7,trigrams,still early,2,,0,,,0,0.0,False
you hoping i,2,CONTROL,S7,trigrams,hoping i,2,,0,,,0,0.0,False
your life emotionally,2,CONTROL,S7,trigrams,life emotionally,2,,0,,,0,0.0,False
life emotionally practically,2,CONTROL,S7,trigrams,life emotionally practically,3,,0,,,0,0.0,False
respectful separation look,2,CONTROL,S7,trigrams,respectful separation look,3,,0,,,0,0.0,False
separation look like,2,CONTROL,S7,trigrams,separation look like,3,,0,,,0,0.0,False
how does your,2,CONTROL,S7,trigrams,how does,2,,0,,,0,0.0,False
does your family,2,CONTROL,S7,trigrams,does family,2,,0,,,0,0.0,False
your family view,2,CONTROL,S7,trigrams,family view,2,,0,,,0,0.0,False
the move reversible,2,CONTROL,S7,trigrams,move reversible,2,,0,,,0,0.0,False
real life test,2,CONTROL,S7,trigrams,real life test,3,,0,,,0,0.0,False
least one planned,2,CONTROL,S7,trigrams,least one planned,3,,0,,,0,0.0,False
move all assets,2,CONTROL,S7,trigrams,move all assets,3,,0,,,0,0.0,False
you stay together,2,CONTROL,S7,trigrams,stay together,2,,0,,,0,0.0,False
independence your own,2,CONTROL,S7,trigrams,independence own,2,,0,,,0,0.0,False
ve lived normal,2,CONTROL,S7,trigrams,lived normal,2,,0,,,0,0.0,False
lived normal life,2,CONTROL,S7,trigrams,lived normal life,3,,0,,,0,0.0,False
normal life together,2,CONTROL,S7,trigrams,normal life together,3,,0,,,0,0.0,False
life together for,2,CONTROL,S7,trigrams,life together,2,,0,,,0,0.0,False
you feel safe,2,CONTROL,S7,trigrams,feel safe,2,,0,,,0,0.0,False
respects your need,2,CONTROL,S7,trigrams,respects need,2,,0,,,0,0.0,False
a staged approach,2,CONTROL,S7,trigrams,staged approach,2,,0,,,0,0.0,False
an extended stay,2,CONTROL,S7,trigrams,extended stay,2,,0,,,0,0.0,False
with clear criteria,2,CONTROL,S7,trigrams,clear criteria,2,,0,,,0,0.0,False
life that isn,2,CONTROL,S7,trigrams,life isn,2,,0,,,0,0.0,False
in normal life,2,CONTROL,S7,trigrams,normal life,2,,0,,,0,0.0,False
these you ll,2,CONTROL,S7,trigrams,these ll,2,,0,,,0,0.0,False
moving this fast,2,CONTROL,S7,trigrams,moving fast,2,,0,,,0,0.0,False
love they keep,2,CONTROL,S7,trigrams,love they keep,3,,0,,love,1,0.3333333333333333,False
they keep you,2,CONTROL,S7,trigrams,they keep,2,,0,,,0,0.0,False
trial with clear,2,CONTROL,S7,trigrams,trial clear,2,,0,,,0,0.0,False
you say yes,2,CONTROL,S7,trigrams,say yes,2,,0,,,0,0.0,False
yes not yet,2,CONTROL,S7,trigrams,yes yet,2,,0,,,0,0.0,False
are meaningful green,2,CONTROL,S7,trigrams,meaningful green,2,,0,,,0,0.0,False
meaningful green flags,2,CONTROL,S7,trigrams,meaningful green flags,3,,0,,,0,0.0,False
keep it warm,2,CONTROL,S7,trigrams,keep warm,2,,0,,,0,0.0,False
warm and non,2,CONTROL,S7,trigrams,warm non,2,,0,,,0,0.0,False
support your parents,2,CONTROL,S7,trigrams,support parents,2,,0,,,0,0.0,False
t avoid disagreements,2,CONTROL,S7,trigrams,avoid disagreements,2,,0,,,0,0.0,False
buy property there,2,CONTROL,S7,trigrams,buy property,2,,0,,,0,0.0,False
t co sign,2,CONTROL,S7,trigrams,co sign,2,,0,,,0,0.0,False
to shared expenses,2,CONTROL,S7,trigrams,shared expenses,2,,0,,,0,0.0,False
pressure for quick,2,CONTROL,S7,trigrams,pressure quick,2,,0,,,0,0.0,False
step propose a,2,CONTROL,S7,trigrams,step propose,2,,0,,,0,0.0,False
conversations about kids,2,CONTROL,S7,trigrams,conversations about kids,3,,0,,,0,0.0,False
keeping your exit,2,CONTROL,S7,trigrams,keeping exit,2,,0,,,0,0.0,False
work routines friendships,2,CONTROL,S7,trigrams,work routines friendships,3,,0,,,0,0.0,False
to marriage visa,2,CONTROL,S7,trigrams,marriage visa,2,,0,,marriage|visa,2,1.0,True
may bring urgency,2,CONTROL,S7,trigrams,may bring urgency,3,,0,,,0,0.0,False
bring urgency about,2,CONTROL,S7,trigrams,bring urgency about,3,,0,,,0,0.0,False
disappointed but will,2,CONTROL,S7,trigrams,disappointed will,2,,0,,,0,0.0,False
she treats others,2,CONTROL,S7,trigrams,she treats others,3,,0,,,0,0.0,False
country whether you,2,CONTROL,S7,trigrams,country whether,2,,0,,,0,0.0,False
years i ll,2,CONTROL,S7,trigrams,years i ll,3,,0,,,0,0.0,False
plan that keeps,2,CONTROL,S7,trigrams,plan keeps,2,,0,,,0,0.0,False
would she still,2,CONTROL,S7,trigrams,she still,2,,0,,,0,0.0,False
set a slower,2,CONTROL,S7,trigrams,set slower,2,,0,,,0,0.0,False
a slower pace,2,CONTROL,S7,trigrams,slower pace,2,,0,,,0,0.0,False
no selling home,2,CONTROL,S7,trigrams,no selling home,3,,0,,,0,0.0,False
real these steps,2,CONTROL,S7,trigrams,real these steps,3,,0,,,0,0.0,False
a year no,2,CONTROL,S7,trigrams,year no,2,,0,,,0,0.0,False
no big transfers,2,CONTROL,S7,trigrams,no big transfers,3,,0,,,0,0.0,False
she s truly,2,CONTROL,S7,trigrams,she truly,2,,0,,,0,0.0,False
help if needed,2,CONTROL,S7,trigrams,help needed,2,,0,,,0,0.0,False
we hire out,2,CONTROL,S7,trigrams,hire out,2,,0,,,0,0.0,False
beneficiary plan that,2,CONTROL,S7,trigrams,beneficiary plan,2,,0,,,0,0.0,False
protect her freedom,2,CONTROL,S7,trigrams,protect her freedom,3,,0,,,0,0.0,False
like i want,2,CONTROL,S7,trigrams,like i want,3,,0,,,0,0.0,False
parents needed care,2,CONTROL,S7,trigrams,parents needed care,3,,0,,,0,0.0,False
needed care at,2,CONTROL,S7,trigrams,needed care,2,,0,,,0,0.0,False
same time what,2,CONTROL,S7,trigrams,same time,2,,0,,,0,0.0,False
healthcare and long,2,CONTROL,S7,trigrams,healthcare long,2,,0,,healthcare|health,2,0.5,False
under your control,2,CONTROL,S7,trigrams,under control,2,,0,,,0,0.0,False
a funded plan,2,CONTROL,S7,trigrams,funded plan,2,,0,,,0,0.0,False
longer term visa,2,CONTROL,S7,trigrams,longer term visa,3,,0,,visa,1,0.3333333333333333,False
term visa residency,2,CONTROL,S7,trigrams,term visa residency,3,,0,,visa,1,0.3333333333333333,False
keep the move,2,CONTROL,S7,trigrams,keep move,2,,0,,,0,0.0,False
crisis fund and,2,CONTROL,S7,trigrams,crisis fund,2,,0,,,0,0.0,False
no permanent relocation,2,CONTROL,S7,trigrams,no permanent relocation,3,,0,,relocat|relocation,2,0.3333333333333333,False
said it plainly,2,CONTROL,S7,trigrams,said plainly,2,,0,,,0,0.0,False
complex care may,2,CONTROL,S7,trigrams,complex care may,3,,0,,,0,0.0,False
may be less,2,CONTROL,S7,trigrams,may less,2,,0,,,0,0.0,False
base and exit,2,CONTROL,S7,trigrams,base exit,2,,0,,,0,0.0,False
go criteria that,2,CONTROL,S7,trigrams,go criteria,2,,0,,,0,0.0,False
your worries about,2,CONTROL,S7,trigrams,worries about,2,,0,,,0,0.0,False
she respects a,2,CONTROL,S7,trigrams,she respects,2,,0,,,0,0.0,False
respects a staged,2,CONTROL,S7,trigrams,respects staged,2,,0,,,0,0.0,False
money stays calm,2,CONTROL,S7,trigrams,money stays calm,3,,0,,,0,0.0,False
you slow things,2,CONTROL,S7,trigrams,slow things,2,,0,,,0,0.0,False
trial living there,2,CONTROL,S7,trigrams,trial living,2,,0,,,0,0.0,False
give up healthcare,2,CONTROL,S7,trigrams,give up healthcare,3,,0,,healthcare|health,2,0.3333333333333333,False
up healthcare eligibility,2,CONTROL,S7,trigrams,up healthcare eligibility,3,,0,,healthcare|health,2,0.3333333333333333,False
healthcare eligibility i,2,CONTROL,S7,trigrams,healthcare eligibility i,3,,0,,healthcare|health,2,0.3333333333333333,False
eligibility i can,2,CONTROL,S7,trigrams,eligibility i,2,,0,,,0,0.0,False
staged path that,2,CONTROL,S7,trigrams,staged path,2,,0,,,0,0.0,False
there while keeping,2,CONTROL,S7,trigrams,while keeping,2,,0,,,0,0.0,False
relocation marriage shared,2,CONTROL,S7,trigrams,relocation marriage shared,3,,0,,marriage|relocat|relocation,3,0.6666666666666666,False
marriage shared assets,2,CONTROL,S7,trigrams,marriage shared assets,3,,0,,marriage,1,0.3333333333333333,False
shared assets giving,2,CONTROL,S7,trigrams,shared assets giving,3,,0,,,0,0.0,False
assets giving up,2,CONTROL,S7,trigrams,assets giving up,3,,0,,,0,0.0,False
move until healthcare,2,CONTROL,S7,trigrams,move until healthcare,3,,0,,healthcare|health,2,0.3333333333333333,False
clear agreement on,2,CONTROL,S7,trigrams,clear agreement,2,,0,,,0,0.0,False
agreement on children,2,CONTROL,S7,trigrams,agreement children,2,,0,,children,1,0.5,False
she didn t,2,CONTROL,S7,trigrams,she didn,2,,0,,,0,0.0,False
choosing you because,2,CONTROL,S7,trigrams,choosing because,2,,0,,,0,0.0,False
you d expect,2,CONTROL,S7,trigrams,d expect,2,,0,,,0,0.0,False
test the most,2,CONTROL,S7,trigrams,test most,2,,0,,,0,0.0,False
home base you,2,CONTROL,S7,trigrams,home base,2,,0,,,0,0.0,False
it up because,2,CONTROL,S7,trigrams,up because,2,,0,,,0,0.0,False
how should we,2,CONTROL,S7,trigrams,how should,2,,0,,,0,0.0,False
any resentments forming,2,CONTROL,S7,trigrams,any resentments forming,3,,0,,,0,0.0,False
without drama rule,2,CONTROL,S7,trigrams,without drama rule,3,,0,,,0,0.0,False
you d have,2,CONTROL,S7,trigrams,d have,2,,0,,,0,0.0,False
d have your,2,CONTROL,S7,trigrams,d have,2,,0,,,0,0.0,False
your own accommodation,2,CONTROL,S7,trigrams,own accommodation,2,,0,,,0,0.0,False
the children issue,2,CONTROL,S7,trigrams,children issue,2,,0,,children,1,0.5,False
children issue is,2,CONTROL,S7,trigrams,children issue,2,,0,,children,1,0.5,False
the blind spot,2,CONTROL,S7,trigrams,blind spot,2,,0,,,0,0.0,False
may be underestimating,2,CONTROL,S7,trigrams,may underestimating,2,,0,,,0,0.0,False
least a couple,2,CONTROL,S7,trigrams,least couple,2,,0,,,0,0.0,False
d go for,2,CONTROL,S7,trigrams,d go,2,,0,,,0,0.0,False
children vasectomy marriage,2,CONTROL,S7,trigrams,children vasectomy marriage,3,,0,,marriage|children|vasectomy,3,1.0,True
money norms and,2,CONTROL,S7,trigrams,money norms,2,,0,,,0,0.0,False
couple of contacts,2,CONTROL,S7,trigrams,couple contacts,2,,0,,,0,0.0,False
plan what happens,2,CONTROL,S7,trigrams,plan happens,2,,0,,,0,0.0,False
make sure to,2,CONTROL,S7,trigrams,make sure,2,,0,,,0,0.0,False
may not want,6,HYBRID_3_5,S7,trigrams,may want,2,,0,,,0,0.0,False
long term compromise,3,HYBRID_3_5,S7,trigrams,long term compromise,3,temporal_dynamics,1,long term,,0,0.0,False
relocation months with,3,HYBRID_3_5,S7,trigrams,relocation months,2,,0,,relocat|relocation,2,0.5,False
e g week,3,HYBRID_3_5,S7,trigrams,e g week,3,,0,,,0,0.0,False
g week and,3,HYBRID_3_5,S7,trigrams,g week,2,,0,,,0,0.0,False
you feel respected,3,HYBRID_3_5,S7,trigrams,feel respected,2,,0,,,0,0.0,False
the relationship has,3,HYBRID_3_5,S7,trigrams,relationship has,2,,0,,relationship,1,0.5,False
at least two,3,HYBRID_3_5,S7,trigrams,least two,2,,0,,,0,0.0,False
you attend without,3,HYBRID_3_5,S7,trigrams,attend without,2,,0,,,0,0.0,False
attend without her,3,HYBRID_3_5,S7,trigrams,attend without her,3,,0,,,0,0.0,False
stance on children,3,HYBRID_3_5,S7,trigrams,stance children,2,,0,,children,1,0.5,False
before you arrive,3,HYBRID_3_5,S7,trigrams,before arrive,2,,0,,,0,0.0,False
at least recurring,3,HYBRID_3_5,S7,trigrams,least recurring,2,,0,,,0,0.0,False
funded emergency plan,3,HYBRID_3_5,S7,trigrams,funded emergency plan,3,,0,,,0,0.0,False
protect your future,2,HYBRID_3_5,S7,trigrams,protect future,2,temporal_dynamics,1,future,,0,0.0,False
confirm visa type,2,HYBRID_3_5,S7,trigrams,confirm visa type,3,truth_and_fact,1,confirm,visa,1,0.3333333333333333,False
at higher risk,2,HYBRID_3_5,S7,trigrams,higher risk,2,practicality_and_feasibility,1,risk,,0,0.0,False
higher risk of,2,HYBRID_3_5,S7,trigrams,higher risk,2,practicality_and_feasibility,1,risk,,0,0.0,False
good long term,2,HYBRID_3_5,S7,trigrams,good long term,3,temporal_dynamics,1,long term,,0,0.0,False
a real timeline,2,HYBRID_3_5,S7,trigrams,real timeline,2,practicality_and_feasibility,1,timeline,,0,0.0,False
and money boundaries,2,HYBRID_3_5,S7,trigrams,money boundaries,2,imagination_and_possibility,1,boundaries,,0,0.0,False
fake over time,2,HYBRID_3_5,S7,trigrams,fake over time,3,temporal_dynamics,1,over time,,0,0.0,False
timeline if she,2,HYBRID_3_5,S7,trigrams,timeline she,2,practicality_and_feasibility,1,timeline,,0,0.0,False
a monthly budget,2,HYBRID_3_5,S7,trigrams,monthly budget,2,practicality_and_feasibility,1,budget,,0,0.0,False
biggest structural risk,2,HYBRID_3_5,S7,trigrams,biggest structural risk,3,practicality_and_feasibility,1,risk,,0,0.0,False
structural risk if,2,HYBRID_3_5,S7,trigrams,structural risk,2,practicality_and_feasibility,1,risk,,0,0.0,False
