ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy
for resume last session,2,CONTROL,S5,quadgrams,resume last session,3,,0,,session,1,0.3333333333333333,False
resume last session debugging,2,CONTROL,S5,quadgrams,resume last session debugging,4,,0,,session,1,0.25,False
verbatim citations retention defaults,2,CONTROL,S5,quadgrams,verbatim citations retention defaults,4,,0,,,0,0.0,False
citations retention defaults e,2,CONTROL,S5,quadgrams,citations retention defaults e,4,,0,,,0,0.0,False
retention defaults e g,2,CONTROL,S5,quadgrams,retention defaults e g,4,,0,,,0,0.0,False
defaults e g days,2,CONTROL,S5,quadgrams,defaults e g days,4,,0,,,0,0.0,False
save as decision convention,2,CONTROL,S5,quadgrams,save decision convention,3,,0,,,0,0.0,False
metadata repo branch commit,2,CONTROL,S5,quadgrams,metadata repo branch commit,4,,0,,,0,0.0,False
repo branch commit time,2,CONTROL,S5,quadgrams,repo branch commit time,4,,0,,,0,0.0,False
hard filters branch main,2,CONTROL,S5,quadgrams,hard filters branch main,4,,0,,,0,0.0,False
filters branch main recency,2,CONTROL,S5,quadgrams,filters branch main recency,4,,0,,,0,0.0,False
project brief adrs conventions,7,HYBRID_3_5,S5,quadgrams,project brief adrs conventions,4,,0,,,0,0.0,False
brief adrs conventions constraints,5,HYBRID_3_5,S5,quadgrams,brief adrs conventions constraints,4,practicality_and_feasibility,1,constraints,,0,0.0,False
exclude pin mark superseded,4,HYBRID_3_5,S5,quadgrams,exclude pin mark superseded,4,,0,,,0,0.0,False
adrs conventions constraints glossary,3,HYBRID_3_5,S5,quadgrams,adrs conventions constraints glossary,4,practicality_and_feasibility,1,constraints,,0,0.0,False
only current repo spine,3,HYBRID_3_5,S5,quadgrams,current repo spine,3,,0,,,0,0.0,False
more likely to be,3,HYBRID_3_5,S5,quadgrams,more likely,2,,0,,,0,0.0,False
re briefing tax is,3,HYBRID_3_5,S5,quadgrams,briefing tax,2,,0,,re briefing,1,0.5,False
briefing tax is real,3,HYBRID_3_5,S5,quadgrams,briefing tax real,3,,0,,,0,0.0,False
assert we decided x,3,HYBRID_3_5,S5,quadgrams,assert decided x,3,,0,,,0,0.0,False
as evidence not truth,2,HYBRID_3_5,S5,quadgrams,evidence truth,2,truth_and_fact,2,truth|evidence,,0,0.0,False
debugging attempts speculative hypotheses,2,HYBRID_3_5,S5,quadgrams,debugging attempts speculative hypotheses,4,truth_and_fact|imagination_and_possibility,1,speculative,,0,0.0,False
tried may be outdated,2,HYBRID_3_5,S5,quadgrams,tried may outdated,3,temporal_dynamics,1,outdated,,0,0.0,False
spine adrs conventions constraints,2,HYBRID_3_5,S5,quadgrams,spine adrs conventions constraints,4,practicality_and_feasibility,1,constraints,,0,0.0,False
only can make continuity,2,HYBRID_3_5,S5,quadgrams,make continuity,2,temporal_dynamics,1,continuity,continuity,1,0.5,False
can make continuity mostly,2,HYBRID_3_5,S5,quadgrams,make continuity mostly,3,temporal_dynamics,1,continuity,continuity,1,0.3333333333333333,False
rut staleness risk unless,2,HYBRID_3_5,S5,quadgrams,rut staleness risk unless,4,practicality_and_feasibility,1,risk,staleness,1,0.25,False
architectures make continuity more,2,HYBRID_3_5,S5,quadgrams,architectures make continuity more,4,temporal_dynamics,1,continuity,continuity,1,0.25,False
make continuity more likely,2,HYBRID_3_5,S5,quadgrams,make continuity more likely,4,temporal_dynamics,1,continuity,continuity,1,0.25,False
continuity more likely to,2,HYBRID_3_5,S5,quadgrams,continuity more likely,3,temporal_dynamics,1,continuity,continuity,1,0.3333333333333333,False
users can t correct,2,HYBRID_3_5,S5,quadgrams,users correct,2,truth_and_fact,1,correct,,0,0.0,False
continuity where it s,2,HYBRID_3_5,S5,quadgrams,continuity where,2,temporal_dynamics,1,continuity,continuity,1,0.5,False
keep continuity from becoming,2,HYBRID_3_5,S5,quadgrams,keep continuity becoming,3,temporal_dynamics,1,continuity,continuity,1,0.3333333333333333,False
blocks volatile evidence retrieval,2,HYBRID_3_5,S5,quadgrams,blocks volatile evidence retrieval,4,truth_and_fact,1,evidence,retrieval,1,0.25,False
evidence items influenced the,2,HYBRID_3_5,S5,quadgrams,evidence items influenced,3,truth_and_fact,1,evidence,,0,0.0,False
and provenance from day,2,HYBRID_3_5,S5,quadgrams,provenance day,2,truth_and_fact,1,provenance,,0,0.0,False
provenance from day one,2,HYBRID_3_5,S5,quadgrams,provenance day one,3,truth_and_fact,1,provenance,,0,0.0,False
scope status timestamps provenance,2,HYBRID_3_5,S5,quadgrams,scope status timestamps provenance,4,truth_and_fact,1,provenance,,0,0.0,False
status timestamps provenance links,2,HYBRID_3_5,S5,quadgrams,status timestamps provenance links,4,truth_and_fact,1,provenance,,0,0.0,False
project continuum but not,2,HYBRID_3_5,S5,quadgrams,project continuum,2,,0,,continuum,1,0.5,False
opt in on demand,2,HYBRID_3_5,S5,quadgrams,opt demand,2,,0,,,0,0.0,False
if retrieval is opaque,2,HYBRID_3_5,S5,quadgrams,retrieval opaque,2,,0,,retrieval,1,0.5,False
uses only current code,2,HYBRID_3_5,S5,quadgrams,uses current code,3,,0,,code,1,0.3333333333333333,False
don t guardrails security,2,HYBRID_3_5,S5,quadgrams,guardrails security,2,,0,,,0,0.0,False
vector keyword hybrid search,2,HYBRID_3_5,S5,quadgrams,vector keyword hybrid search,4,,0,,vector,1,0.25,False
with metadata timestamp repo,2,HYBRID_3_5,S5,quadgrams,metadata timestamp repo,3,,0,,,0,0.0,False
metadata timestamp repo branch,2,HYBRID_3_5,S5,quadgrams,metadata timestamp repo branch,4,,0,,,0,0.0,False
scope repo module service,2,HYBRID_3_5,S5,quadgrams,scope repo module service,4,,0,,,0,0.0,False
uses only current repo,2,HYBRID_3_5,S5,quadgrams,uses current repo,3,,0,,,0,0.0,False
previously tried may be,2,HYBRID_3_5,S5,quadgrams,previously tried may,3,,0,,,0,0.0,False
fresh eyes mode is,2,HYBRID_3_5,S5,quadgrams,fresh eyes mode,3,,0,,fresh eyes,1,0.6666666666666666,False
do not auto load,2,HYBRID_3_5,S5,quadgrams,auto load,2,,0,,,0,0.0,False
it tends to preserve,2,HYBRID_3_5,S5,quadgrams,tends preserve,2,,0,,,0,0.0,False
how that affects ruts,2,HYBRID_3_5,S5,quadgrams,how affects ruts,3,,0,,,0,0.0,False
because enterprise work is,2,HYBRID_3_5,S5,quadgrams,because enterprise work,3,,0,,enterprise,1,0.3333333333333333,False
enterprise work is long,2,HYBRID_3_5,S5,quadgrams,enterprise work long,3,,0,,enterprise,1,0.3333333333333333,False
work is long horizon,2,HYBRID_3_5,S5,quadgrams,work long horizon,3,,0,,,0,0.0,False
is long horizon and,2,HYBRID_3_5,S5,quadgrams,long horizon,2,,0,,,0,0.0,False
long horizon and the,2,HYBRID_3_5,S5,quadgrams,long horizon,2,,0,,,0,0.0,False
likely to be net,2,HYBRID_3_5,S5,quadgrams,likely net,2,,0,,,0,0.0,False
provide fresh eyes mode,2,HYBRID_3_5,S5,quadgrams,provide fresh eyes mode,4,,0,,fresh eyes,1,0.5,False
fresh eyes mode that,2,HYBRID_3_5,S5,quadgrams,fresh eyes mode,3,,0,,fresh eyes,1,0.6666666666666666,False
eyes mode that uses,2,HYBRID_3_5,S5,quadgrams,eyes mode uses,3,,0,,,0,0.0,False
mode that uses only,2,HYBRID_3_5,S5,quadgrams,mode uses,2,,0,,,0,0.0,False
that uses only current,2,HYBRID_3_5,S5,quadgrams,uses current,2,,0,,,0,0.0,False
add last reviewed review,2,HYBRID_3_5,S5,quadgrams,add last reviewed review,4,,0,,,0,0.0,False
last reviewed review by,2,HYBRID_3_5,S5,quadgrams,last reviewed review,3,,0,,,0,0.0,False
when related files change,2,HYBRID_3_5,S5,quadgrams,related files change,3,,0,,,0,0.0,False
make summaries structured docs,2,HYBRID_3_5,S5,quadgrams,make summaries structured docs,4,,0,,summaries,1,0.25,False
summaries structured docs the,2,HYBRID_3_5,S5,quadgrams,summaries structured docs,3,,0,,summaries,1,0.3333333333333333,False
outcome it happens if,2,HYBRID_3_5,S5,quadgrams,outcome happens,2,,0,,,0,0.0,False
happens if the assistant,2,HYBRID_3_5,S5,quadgrams,happens assistant,2,,0,,,0,0.0,False
and keeping them current,2,HYBRID_3_5,S5,quadgrams,keeping current,2,,0,,,0,0.0,False
create adr from this,2,HYBRID_3_5,S5,quadgrams,create adr,2,,0,,,0,0.0,False
adr from this thread,2,HYBRID_3_5,S5,quadgrams,adr thread,2,,0,,,0,0.0,False
best as the default,2,HYBRID_3_5,S5,quadgrams,best default,2,,0,,,0,0.0,False
isolation is least likely,2,HYBRID_3_5,S5,quadgrams,isolation least likely,3,,0,,,0,0.0,False
is least likely to,2,HYBRID_3_5,S5,quadgrams,least likely,2,,0,,,0,0.0,False
recency version proximity existence,2,HYBRID_3_5,S5,quadgrams,recency version proximity existence,4,,0,,,0,0.0,False
version proximity existence checks,2,HYBRID_3_5,S5,quadgrams,version proximity existence checks,4,,0,,,0,0.0,False
to assert we decided,2,HYBRID_3_5,S5,quadgrams,assert decided,2,,0,,,0,0.0,False
memory used panel show,2,HYBRID_3_5,S5,quadgrams,memory used panel show,4,,0,,memory,1,0.25,False
used panel show retrieved,2,HYBRID_3_5,S5,quadgrams,used panel show retrieved,4,,0,,,0,0.0,False
panel show retrieved items,2,HYBRID_3_5,S5,quadgrams,panel show retrieved items,4,,0,,,0,0.0,False
link allow exclude pin,2,HYBRID_3_5,S5,quadgrams,link allow exclude pin,4,,0,,,0,0.0,False
allow exclude pin mark,2,HYBRID_3_5,S5,quadgrams,allow exclude pin mark,4,,0,,,0,0.0,False
try last time find,2,HYBRID_3_5,S5,quadgrams,try last time find,4,,0,,,0,0.0,False
last time find the,2,HYBRID_3_5,S5,quadgrams,last time find,3,,0,,,0,0.0,False
the exact error message,2,HYBRID_3_5,S5,quadgrams,exact error message,3,,0,,,0,0.0,False
we decided x without,2,HYBRID_3_5,S5,quadgrams,decided x without,3,,0,,,0,0.0,False
status active superseded failed,2,HYBRID_3_5,S5,quadgrams,status active superseded failed,4,,0,,,0,0.0,False
active superseded failed tentative,2,HYBRID_3_5,S5,quadgrams,active superseded failed tentative,4,,0,,,0,0.0,False
users stop re briefing,2,HYBRID_3_5,S5,quadgrams,users stop briefing,3,,0,,re briefing,1,0.3333333333333333,False
items influenced the answer,2,HYBRID_3_5,S5,quadgrams,items influenced answer,3,,0,,,0,0.0,False
is worth doing because,2,HYBRID_3_5,S5,quadgrams,worth doing because,3,,0,,,0,0.0,False
include the curated spine,2,HYBRID_3_5,S5,quadgrams,include curated spine,3,,0,,,0,0.0,False
compatibility checks against current,2,HYBRID_3_5,S5,quadgrams,compatibility checks against current,4,,0,,,0,0.0,False
fresh eyes mode toggle,2,HYBRID_3_5,S5,quadgrams,fresh eyes mode toggle,4,,0,,fresh eyes,1,0.5,False
stop re briefing with,2,HYBRID_3_5,S5,quadgrams,stop briefing,2,,0,,re briefing,1,0.5,False
add vectors later keep,2,HYBRID_3_5,S5,quadgrams,add vectors later keep,4,,0,,vector|vectors,2,0.25,False
id type scope status,2,HYBRID_3_5,S5,quadgrams,id type scope status,4,,0,,,0,0.0,False
type scope status timestamps,2,HYBRID_3_5,S5,quadgrams,type scope status timestamps,4,,0,,,0,0.0,False
on demand evidence retrieval,4,HYBRID_SEMANTIC,S5,quadgrams,demand evidence retrieval,3,truth_and_fact,1,evidence,retrieval,1,0.3333333333333333,False
brief only deep recall,4,HYBRID_SEMANTIC,S5,quadgrams,brief deep recall,3,,0,,,0,0.0,False
only deep recall no,4,HYBRID_SEMANTIC,S5,quadgrams,deep recall no,3,,0,,,0,0.0,False
deep recall no memory,4,HYBRID_SEMANTIC,S5,quadgrams,deep recall no memory,4,,0,,memory,1,0.25,False
irrelevant outdated never use,3,HYBRID_SEMANTIC,S5,quadgrams,irrelevant outdated never use,4,temporal_dynamics,1,outdated,,0,0.0,False
outdated never use again,3,HYBRID_SEMANTIC,S5,quadgrams,outdated never use again,4,temporal_dynamics,1,outdated,,0,0.0,False
the re brief tax,3,HYBRID_SEMANTIC,S5,quadgrams,brief tax,2,,0,,,0,0.0,False
default off on demand,3,HYBRID_SEMANTIC,S5,quadgrams,default off demand,3,,0,,,0,0.0,False
pasted logs stack traces,3,HYBRID_SEMANTIC,S5,quadgrams,pasted logs stack traces,4,,0,,,0,0.0,False
logs stack traces referenced,3,HYBRID_SEMANTIC,S5,quadgrams,logs stack traces referenced,4,,0,,,0,0.0,False
durable truth from exploration,2,HYBRID_SEMANTIC,S5,quadgrams,durable truth exploration,3,truth_and_fact|imagination_and_possibility,2,truth|exploration,,0,0.0,False
truth from exploration exhaust,2,HYBRID_SEMANTIC,S5,quadgrams,truth exploration exhaust,3,truth_and_fact|imagination_and_possibility,2,truth|exploration,,0,0.0,False
constraints conventions glossary confirmed,2,HYBRID_SEMANTIC,S5,quadgrams,constraints conventions glossary confirmed,4,truth_and_fact|practicality_and_feasibility,2,confirmed|constraints,,0,0.0,False
can expire unless reaffirmed,2,HYBRID_SEMANTIC,S5,quadgrams,expire unless reaffirmed,3,temporal_dynamics,1,expire,,0,0.0,False
provenance links derived from,2,HYBRID_SEMANTIC,S5,quadgrams,provenance links derived,3,truth_and_fact,1,provenance,,0,0.0,False
fresh eyes constraints only,2,HYBRID_SEMANTIC,S5,quadgrams,fresh eyes constraints,3,practicality_and_feasibility,1,constraints,fresh eyes,1,0.6666666666666666,False
by default decisions constraints,2,HYBRID_SEMANTIC,S5,quadgrams,default decisions constraints,3,practicality_and_feasibility,1,constraints,,0,0.0,False
default decisions constraints conventions,2,HYBRID_SEMANTIC,S5,quadgrams,default decisions constraints conventions,4,practicality_and_feasibility,1,constraints,,0,0.0,False
risk frequent retrieval of,2,HYBRID_SEMANTIC,S5,quadgrams,risk frequent retrieval,3,practicality_and_feasibility,1,risk,retrieval,1,0.3333333333333333,False
the risk is real,2,HYBRID_SEMANTIC,S5,quadgrams,risk real,2,practicality_and_feasibility,1,risk,,0,0.0,False
verify against the current,2,HYBRID_SEMANTIC,S5,quadgrams,verify against current,3,truth_and_fact,1,verify,,0,0.0,False
last verified at sha,2,HYBRID_SEMANTIC,S5,quadgrams,last verified sha,3,truth_and_fact,1,verified,,0,0.0,False
verified at sha date,2,HYBRID_SEMANTIC,S5,quadgrams,verified sha date,3,truth_and_fact,1,verified,,0,0.0,False
you choose continuity via,2,HYBRID_SEMANTIC,S5,quadgrams,choose continuity via,3,temporal_dynamics,1,continuity,continuity,1,0.3333333333333333,False
feeds isolation argument risk,2,HYBRID_SEMANTIC,S5,quadgrams,feeds isolation argument risk,4,practicality_and_feasibility,1,risk,,0,0.0,False
active superseded links constraints,2,HYBRID_SEMANTIC,S5,quadgrams,active superseded links constraints,4,practicality_and_feasibility,1,constraints,,0,0.0,False
superseded links constraints security,2,HYBRID_SEMANTIC,S5,quadgrams,superseded links constraints security,4,practicality_and_feasibility,1,constraints,,0,0.0,False
constraints security compliance slo,2,HYBRID_SEMANTIC,S5,quadgrams,constraints security compliance slo,4,practicality_and_feasibility,1,constraints,,0,0.0,False
confirmed root causes fixes,2,HYBRID_SEMANTIC,S5,quadgrams,confirmed root causes fixes,4,truth_and_fact,1,confirmed,,0,0.0,False
or stored as evidence,2,HYBRID_SEMANTIC,S5,quadgrams,stored evidence,2,truth_and_fact,1,evidence,,0,0.0,False
stored as evidence in,2,HYBRID_SEMANTIC,S5,quadgrams,stored evidence,2,truth_and_fact,1,evidence,,0,0.0,False
as evidence in b,2,HYBRID_SEMANTIC,S5,quadgrams,evidence b,2,truth_and_fact,1,evidence,,0,0.0,False
evidence in b under,2,HYBRID_SEMANTIC,S5,quadgrams,evidence b under,3,truth_and_fact,1,evidence,,0,0.0,False
editable diffable source linked,2,HYBRID_SEMANTIC,S5,quadgrams,editable diffable source linked,4,truth_and_fact,1,source,,0,0.0,False
decision constraint convention glossary,2,HYBRID_SEMANTIC,S5,quadgrams,decision constraint convention glossary,4,practicality_and_feasibility,1,constraint,,0,0.0,False
constraint convention glossary learning,2,HYBRID_SEMANTIC,S5,quadgrams,constraint convention glossary learning,4,practicality_and_feasibility,1,constraint,,0,0.0,False
docs merged code adrs,2,HYBRID_SEMANTIC,S5,quadgrams,docs merged code adrs,4,,0,,code,1,0.25,False
or be marked superseded,2,HYBRID_SEMANTIC,S5,quadgrams,marked superseded,2,,0,,,0,0.0,False
tier session outcomes curated,2,HYBRID_SEMANTIC,S5,quadgrams,tier session outcomes curated,4,,0,,session,1,0.25,False
session outcomes curated summary,2,HYBRID_SEMANTIC,S5,quadgrams,session outcomes curated summary,4,,0,,session|summary,2,0.5,False
links to tickets docs,2,HYBRID_SEMANTIC,S5,quadgrams,links tickets docs,3,,0,,,0,0.0,False
at end of session,2,HYBRID_SEMANTIC,S5,quadgrams,end session,2,,0,,session,1,0.5,False
links derived from session,2,HYBRID_SEMANTIC,S5,quadgrams,links derived session,3,,0,,session,1,0.3333333333333333,False
authority and always cited,2,HYBRID_SEMANTIC,S5,quadgrams,authority always cited,3,,0,,,0,0.0,False
repo sha branch i,2,HYBRID_SEMANTIC,S5,quadgrams,repo sha branch i,4,,0,,,0,0.0,False
sha branch i can,2,HYBRID_SEMANTIC,S5,quadgrams,sha branch i,3,,0,,,0,0.0,False
clean slate should mean,2,HYBRID_SEMANTIC,S5,quadgrams,clean slate should mean,4,,0,,,0,0.0,False
logging error handling layering,2,HYBRID_SEMANTIC,S5,quadgrams,logging error handling layering,4,,0,,,0,0.0,False
one click fresh eyes,2,HYBRID_SEMANTIC,S5,quadgrams,one click fresh eyes,4,,0,,fresh eyes,1,0.5,False
tickets retrieved only when,2,HYBRID_SEMANTIC,S5,quadgrams,tickets retrieved,2,,0,,,0,0.0,False
these are non negotiable,2,HYBRID_SEMANTIC,S5,quadgrams,these non negotiable,3,,0,,,0,0.0,False
are non negotiable to,2,HYBRID_SEMANTIC,S5,quadgrams,non negotiable,2,,0,,,0,0.0,False
non negotiable to avoid,2,HYBRID_SEMANTIC,S5,quadgrams,non negotiable avoid,3,,0,,,0,0.0,False
opaque why did it,2,HYBRID_SEMANTIC,S5,quadgrams,opaque did,2,,0,,,0,0.0,False
exact details stack traces,2,HYBRID_SEMANTIC,S5,quadgrams,exact details stack traces,4,,0,,,0,0.0,False
code that doesn t,2,HYBRID_SEMANTIC,S5,quadgrams,code doesn,2,,0,,code,1,0.5,False
that doesn t compile,2,HYBRID_SEMANTIC,S5,quadgrams,doesn compile,2,,0,,,0,0.0,False
can make them auditable,2,HYBRID_SEMANTIC,S5,quadgrams,make auditable,2,,0,,,0,0.0,False
at that point vectors,2,HYBRID_SEMANTIC,S5,quadgrams,point vectors,2,,0,,vector|vectors,2,0.5,False
if devmate memory is,2,HYBRID_SEMANTIC,S5,quadgrams,devmate memory,2,,0,,devmate|memory,2,1.0,True
show what was retrieved,2,HYBRID_SEMANTIC,S5,quadgrams,show was retrieved,3,,0,,,0,0.0,False
we try last week,2,HYBRID_SEMANTIC,S5,quadgrams,try last week,3,,0,,,0,0.0,False
shown to the user,2,HYBRID_SEMANTIC,S5,quadgrams,shown user,2,,0,,,0,0.0,False
i m using these,2,HYBRID_SEMANTIC,S5,quadgrams,i m using these,4,,0,,,0,0.0,False
m using these excerpts,2,HYBRID_SEMANTIC,S5,quadgrams,m using these excerpts,4,,0,,,0,0.0,False
it confidently remembered wrong,2,HYBRID_SEMANTIC,S5,quadgrams,confidently remembered wrong,3,,0,,,0,0.0,False
toggle per request brief,2,HYBRID_SEMANTIC,S5,quadgrams,toggle per request brief,4,,0,,,0,0.0,False
per request brief only,2,HYBRID_SEMANTIC,S5,quadgrams,per request brief,3,,0,,,0,0.0,False
request brief only deep,2,HYBRID_SEMANTIC,S5,quadgrams,request brief deep,3,,0,,,0,0.0,False
status active superseded links,2,HYBRID_SEMANTIC,S5,quadgrams,status active superseded links,4,,0,,,0,0.0,False
security compliance slo platform,2,HYBRID_SEMANTIC,S5,quadgrams,security compliance slo platform,4,,0,,,0,0.0,False
root causes fixes optional,2,HYBRID_SEMANTIC,S5,quadgrams,root causes fixes optional,4,,0,,,0,0.0,False
path how it s,2,HYBRID_SEMANTIC,S5,quadgrams,path how,2,,0,,,0,0.0,False
c session memory ephemeral,2,HYBRID_SEMANTIC,S5,quadgrams,c session memory ephemeral,4,,0,,session|memory,2,0.5,False
in b under policy,2,HYBRID_SEMANTIC,S5,quadgrams,b under policy,3,,0,,,0,0.0,False
whether chat can be,2,HYBRID_SEMANTIC,S5,quadgrams,whether chat,2,,0,,,0,0.0,False
conventions glossary current goals,2,HYBRID_SEMANTIC,S5,quadgrams,conventions glossary current goals,4,,0,,,0,0.0,False
only for selected corpora,2,HYBRID_SEMANTIC,S5,quadgrams,selected corpora,2,,0,,,0,0.0,False
can be worse than,2,HYBRID_SEMANTIC,S5,quadgrams,worse than,2,,0,,,0,0.0,False
t maintain it consistently,2,HYBRID_SEMANTIC,S5,quadgrams,maintain consistently,2,,0,,,0,0.0,False
end of session pr,2,HYBRID_SEMANTIC,S5,quadgrams,end session pr,3,,0,,session,1,0.3333333333333333,False
file or managed doc,2,HYBRID_SEMANTIC,S5,quadgrams,file managed doc,3,,0,,,0,0.0,False
brief only no memory,2,HYBRID_SEMANTIC,S5,quadgrams,brief no memory,3,,0,,memory,1,0.3333333333333333,False
start with keyword search,2,HYBRID_SEMANTIC,S5,quadgrams,start keyword search,3,,0,,,0,0.0,False
with citations and retention,2,HYBRID_SEMANTIC,S5,quadgrams,citations retention,2,,0,,,0,0.0,False
citations and retention limits,2,HYBRID_SEMANTIC,S5,quadgrams,citations retention limits,3,,0,,,0,0.0,False
models or moving from,2,HYBRID_SEMANTIC,S5,quadgrams,models moving,2,,0,,,0,0.0,False
convention glossary learning status,2,HYBRID_SEMANTIC,S5,quadgrams,convention glossary learning status,4,,0,,,0,0.0,False
show what you used,2,HYBRID_SEMANTIC,S5,quadgrams,show used,2,,0,,,0,0.0,False
