ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy
a wrong conclusion,2,AC15P,S5,trigrams,wrong conclusion,2,,0,,,0,0.0,False
status accepted superseded,2,AC15P,S5,trigrams,status accepted superseded,3,,0,,,0,0.0,False
against current head,2,AC15P,S5,trigrams,against current head,3,,0,,,0,0.0,False
that steers everything,2,AC15P,S5,trigrams,steers everything,2,,0,,,0,0.0,False
unless filtered validated,2,AC15P,S5,trigrams,unless filtered validated,3,,0,,,0,0.0,False
and erode trust,2,AC15P,S5,trigrams,erode trust,2,,0,,,0,0.0,False
acting on old,2,AC15P,S5,trigrams,acting old,2,,0,,,0,0.0,False
bottom line if,2,AC15P,S5,trigrams,bottom line,2,,0,,,0,0.0,False
becomes stale if,2,AC15P,S5,trigrams,becomes stale,2,,0,,stale,1,0.5,False
doc pr issue,2,AC15P,S5,trigrams,doc pr issue,3,,0,,,0,0.0,False
pr issue file,2,AC15P,S5,trigrams,pr issue file,3,,0,,,0,0.0,False
downrank old items,2,AC15P,S5,trigrams,downrank old items,3,,0,,,0,0.0,False
opaque or hard,2,AC15P,S5,trigrams,opaque hard,2,,0,,,0,0.0,False
must be auditable,2,AC15P,S5,trigrams,must auditable,2,,0,,,0,0.0,False
provide a visible,2,AC15P,S5,trigrams,provide visible,2,,0,,,0,0.0,False
with one click,2,AC15P,S5,trigrams,one click,2,,0,,,0,0.0,False
s more likely,2,AC15P,S5,trigrams,more likely,2,,0,,,0,0.0,False
make project continuum,2,AC15P,S5,trigrams,make project continuum,3,,0,,continuum,1,0.3333333333333333,False
i m not,2,AC15P,S5,trigrams,i m,2,,0,,,0,0.0,False
repo artifacts adrs,2,AC15P,S5,trigrams,repo artifacts adrs,3,,0,,,0,0.0,False
pr issue or,2,AC15P,S5,trigrams,pr issue,2,,0,,,0,0.0,False
repo state and,2,AC15P,S5,trigrams,repo state,2,,0,,,0,0.0,False
is most compelling,2,AC15P,S5,trigrams,most compelling,2,,0,,,0,0.0,False
most compelling when,2,AC15P,S5,trigrams,most compelling,2,,0,,,0,0.0,False
knows the project,2,AC15P,S5,trigrams,knows project,2,,0,,,0,0.0,False
isolation s concern,2,AC15P,S5,trigrams,isolation concern,2,,0,,,0,0.0,False
with citations prs,2,AC15P,S5,trigrams,citations prs,2,,0,,,0,0.0,False
citations prs issues,2,AC15P,S5,trigrams,citations prs issues,3,,0,,,0,0.0,False
issues docs not,2,AC15P,S5,trigrams,issues docs,2,,0,,,0,0.0,False
curated artifacts project,2,AC15P,S5,trigrams,curated artifacts project,3,,0,,,0,0.0,False
and freshness checks,2,AC15P,S5,trigrams,freshness checks,2,,0,,,0,0.0,False
visible fresh eyes,2,AC15P,S5,trigrams,visible fresh eyes,3,,0,,fresh eyes,1,0.6666666666666666,False
vs continuum mode,2,AC15P,S5,trigrams,vs continuum mode,3,,0,,continuum,1,0.3333333333333333,False
a high level,2,AC15P,S5,trigrams,high level,2,,0,,,0,0.0,False
user approved and,2,AC15P,S5,trigrams,user approved,2,,0,,,0,0.0,False
vs continuum and,2,AC15P,S5,trigrams,vs continuum,2,,0,,continuum,1,0.5,False
with timestamps status,2,AC15P,S5,trigrams,timestamps status,2,,0,,,0,0.0,False
time branch artifact,2,AC15P,S5,trigrams,time branch artifact,3,,0,,,0,0.0,False
remember everything you,2,AC15P,S5,trigrams,remember everything,2,,0,,,0,0.0,False
fresh eyes continuum,2,AC15P,S5,trigrams,fresh eyes continuum,3,,0,,continuum|fresh eyes,2,1.0,True
paths symbols exist,2,AC15P,S5,trigrams,paths symbols exist,3,,0,,,0,0.0,False
vectors over durable,2,AC15P,S5,trigrams,vectors over durable,3,,0,,vector|vectors,2,0.3333333333333333,False
projectbrief adr decision,2,AC15P,S5,trigrams,projectbrief adr decision,3,,0,,,0,0.0,False
text status draft,2,AC15P,S5,trigrams,text status draft,3,,0,,,0,0.0,False
owner created_at last_validated_at,2,AC15P,S5,trigrams,owner created_at last_validated_at,3,,0,,,0,0.0,False
issues adrs runbooks,2,AC15P,S5,trigrams,issues adrs runbooks,3,,0,,,0,0.0,False
adrs runbooks postmortems,2,AC15P,S5,trigrams,adrs runbooks postmortems,3,,0,,,0,0.0,False
selected logs stack,2,AC15P,S5,trigrams,selected logs stack,3,,0,,,0,0.0,False
design docs not,2,AC15P,S5,trigrams,design docs,2,,0,,,0,0.0,False
not raw chats,2,AC15P,S5,trigrams,raw chats,2,,0,,,0,0.0,False
raw chats by,2,AC15P,S5,trigrams,raw chats,2,,0,,,0,0.0,False
artifacts prs issues,2,AC15P,S5,trigrams,artifacts prs issues,3,,0,,,0,0.0,False
repo branch artifact,2,AC15P,S5,trigrams,repo branch artifact,3,,0,,,0,0.0,False
artifact type time,2,AC15P,S5,trigrams,artifact type time,3,,0,,,0,0.0,False
canonical memory as,2,AC15P,S5,trigrams,canonical memory,2,,0,,memory,1,0.5,False
self reinforcing retrieval,2,AC15P,S5,trigrams,self reinforcing retrieval,3,,0,,retrieval,1,0.3333333333333333,False
reinforcing retrieval loops,2,AC15P,S5,trigrams,reinforcing retrieval loops,3,,0,,retrieval,1,0.3333333333333333,False
brief adrs outcomes,2,AC15P,S5,trigrams,brief adrs outcomes,3,,0,,,0,0.0,False
summaries adrs are,2,AC15P,S5,trigrams,summaries adrs,2,,0,,summaries,1,0.5,False
editable time stamped,2,AC15P,S5,trigrams,editable time stamped,3,,0,,,0,0.0,False
brief adrs runbook,2,AC15P,S5,trigrams,brief adrs runbook,3,,0,,,0,0.0,False
adrs runbook outcomes,2,AC15P,S5,trigrams,adrs runbook outcomes,3,,0,,,0,0.0,False
pain re briefing,2,AC15P,S5,trigrams,pain briefing,2,,0,,re briefing,1,0.5,False
raw chat by,2,AC15P,S5,trigrams,raw chat,2,,0,,,0,0.0,False
ephemeral or user,2,AC15P,S5,trigrams,ephemeral user,2,,0,,,0,0.0,False
or user invoked,2,AC15P,S5,trigrams,user invoked,2,,0,,,0,0.0,False
retrieval over durable,2,AC15P,S5,trigrams,retrieval over durable,3,,0,,retrieval,1,0.3333333333333333,False
and priced retained,2,AC15P,S5,trigrams,priced retained,2,,0,,,0,0.0,False
not raw chat,2,AC15P,S5,trigrams,raw chat,2,,0,,,0,0.0,False
control and audit,2,AC15P,S5,trigrams,control audit,2,,0,,,0,0.0,False
policy controlled memory,2,AC15P,S5,trigrams,policy controlled memory,3,,0,,memory,1,0.3333333333333333,False
loaded brief vn,2,AC15P,S5,trigrams,loaded brief vn,3,,0,,,0,0.0,False
show used context,2,AC15P,S5,trigrams,show used context,3,,0,,context,1,0.3333333333333333,False
used context with,2,AC15P,S5,trigrams,used context,2,,0,,context,1,0.5,False
context with links,2,AC15P,S5,trigrams,context links,2,,0,,context,1,0.5,False
with links dates,2,AC15P,S5,trigrams,links dates,2,,0,,,0,0.0,False
keep unit economics,2,AC15P,S5,trigrams,keep unit economics,3,,0,,,0,0.0,False
unit economics sane,2,AC15P,S5,trigrams,unit economics sane,3,,0,,,0,0.0,False
controls retention access,2,AC15P,S5,trigrams,controls retention access,3,,0,,,0,0.0,False
retention access deletion,2,AC15P,S5,trigrams,retention access deletion,3,,0,,,0,0.0,False
access deletion audit,2,AC15P,S5,trigrams,access deletion audit,3,,0,,,0,0.0,False
filters keep raw,2,AC15P,S5,trigrams,filters keep raw,3,,0,,,0,0.0,False
only accepted becomes,2,AC15P,S5,trigrams,accepted becomes,2,,0,,,0,0.0,False
token capped editable,2,AC15P,S5,trigrams,token capped editable,3,,0,,,0,0.0,False
session starter template,2,AC15P,S5,trigrams,session starter template,3,,0,,session,1,0.3333333333333333,False
not everything index,2,AC15P,S5,trigrams,everything index,2,,0,,,0,0.0,False
keep raw chat,2,AC15P,S5,trigrams,keep raw chat,3,,0,,,0,0.0,False
convention outcome runbookitem,2,AC15P,S5,trigrams,convention outcome runbookitem,3,,0,,,0,0.0,False
adr lite decisions,2,AC15P,S5,trigrams,adr lite decisions,3,,0,,,0,0.0,False
review after n,2,AC15P,S5,trigrams,review after n,3,,0,,,0,0.0,False
days sprints unless,2,AC15P,S5,trigrams,days sprints unless,3,,0,,,0,0.0,False
sprints unless reaffirmed,2,AC15P,S5,trigrams,sprints unless reaffirmed,3,,0,,,0,0.0,False
conventions constraints system,7,CONTROL,S5,trigrams,conventions constraints system,3,practicality_and_feasibility,1,constraints,,0,0.0,False
constraints system map,7,CONTROL,S5,trigrams,constraints system map,3,practicality_and_feasibility,1,constraints,,0,0.0,False
repo verification before,4,CONTROL,S5,trigrams,repo verification before,3,truth_and_fact,1,verification,,0,0.0,False
resume last session,4,CONTROL,S5,trigrams,resume last session,3,,0,,session,1,0.3333333333333333,False
against the repo,4,CONTROL,S5,trigrams,against repo,2,,0,,,0,0.0,False
adr pr file,4,CONTROL,S5,trigrams,adr pr file,3,,0,,,0,0.0,False
confirm to save,3,CONTROL,S5,trigrams,confirm save,2,truth_and_fact,1,confirm,,0,0.0,False
apply hard filters,3,CONTROL,S5,trigrams,apply hard filters,3,,0,,,0,0.0,False
decisions adr lite,3,CONTROL,S5,trigrams,decisions adr lite,3,,0,,,0,0.0,False
conventions system map,3,CONTROL,S5,trigrams,conventions system map,3,,0,,,0,0.0,False
stack traces diffs,3,CONTROL,S5,trigrams,stack traces diffs,3,,0,,,0,0.0,False
this eliminates most,3,CONTROL,S5,trigrams,eliminates most,2,,0,,,0,0.0,False
most re briefing,3,CONTROL,S5,trigrams,most briefing,2,,0,,re briefing,1,0.5,False
wrong and sticky,3,CONTROL,S5,trigrams,wrong sticky,2,,0,,,0,0.0,False
yesterday s buggy,3,CONTROL,S5,trigrams,yesterday buggy,2,,0,,,0,0.0,False
repo conflict checks,3,CONTROL,S5,trigrams,repo conflict checks,3,,0,,,0,0.0,False
timestamps commit branch,3,CONTROL,S5,trigrams,timestamps commit branch,3,,0,,,0,0.0,False
memory influenced answers,3,CONTROL,S5,trigrams,memory influenced answers,3,,0,,memory,1,0.3333333333333333,False
doc scope tags,3,CONTROL,S5,trigrams,doc scope tags,3,,0,,,0,0.0,False
scope tags service,3,CONTROL,S5,trigrams,scope tags service,3,,0,,,0,0.0,False
tags service module,3,CONTROL,S5,trigrams,tags service module,3,,0,,,0,0.0,False
notebook summaries structured,3,CONTROL,S5,trigrams,notebook summaries structured,3,,0,,summaries,1,0.3333333333333333,False
notebook decisions conventions,3,CONTROL,S5,trigrams,notebook decisions conventions,3,,0,,,0,0.0,False
shift continuity toward,2,CONTROL,S5,trigrams,shift continuity toward,3,temporal_dynamics,2,continuity|shift,continuity,1,0.3333333333333333,False
avoids rut bias,2,CONTROL,S5,trigrams,avoids rut bias,3,truth_and_fact,1,bias,,0,0.0,False
opt in evidence,2,CONTROL,S5,trigrams,opt evidence,2,truth_and_fact,1,evidence,,0,0.0,False
conventions constraints and,2,CONTROL,S5,trigrams,conventions constraints,2,practicality_and_feasibility,1,constraints,,0,0.0,False
continuity is usually,2,CONTROL,S5,trigrams,continuity usually,2,temporal_dynamics,1,continuity,continuity,1,0.5,False
evidence index if,2,CONTROL,S5,trigrams,evidence index,2,truth_and_fact,1,evidence,,0,0.0,False
provenance editability staleness,2,CONTROL,S5,trigrams,provenance editability staleness,3,truth_and_fact,1,provenance,staleness,1,0.3333333333333333,False
memory supports continuity,2,CONTROL,S5,trigrams,memory supports continuity,3,temporal_dynamics,1,continuity,memory|continuity,2,0.6666666666666666,False
rut bias and,2,CONTROL,S5,trigrams,rut bias,2,truth_and_fact,1,bias,,0,0.0,False
repo notebook evidence,2,CONTROL,S5,trigrams,repo notebook evidence,3,truth_and_fact,1,evidence,,0,0.0,False
the evidence index,2,CONTROL,S5,trigrams,evidence index,2,truth_and_fact,1,evidence,,0,0.0,False
tags recency window,2,CONTROL,S5,trigrams,tags recency window,3,temporal_dynamics,1,window,,0,0.0,False
notebook gated evidence,2,CONTROL,S5,trigrams,notebook gated evidence,3,truth_and_fact,1,evidence,,0,0.0,False
backed evidence index,2,CONTROL,S5,trigrams,backed evidence index,3,truth_and_fact,1,evidence,,0,0.0,False
evidence index but,2,CONTROL,S5,trigrams,evidence index,2,truth_and_fact,1,evidence,,0,0.0,False
architecture constraints conventions,2,CONTROL,S5,trigrams,architecture constraints conventions,3,practicality_and_feasibility,1,constraints,,0,0.0,False
constraints conventions system,2,CONTROL,S5,trigrams,constraints conventions system,3,practicality_and_feasibility,1,constraints,,0,0.0,False
as verified project,2,CONTROL,S5,trigrams,verified project,2,truth_and_fact,1,verified,,0,0.0,False
verification before recommending,2,CONTROL,S5,trigrams,verification before recommending,3,truth_and_fact,1,verification,,0,0.0,False
when project memory,2,CONTROL,S5,trigrams,project memory,2,,0,,memory|project memory,2,1.0,True
citations whenever memory,2,CONTROL,S5,trigrams,citations whenever memory,3,,0,,memory,1,0.3333333333333333,False
last updated timestamps,2,CONTROL,S5,trigrams,last updated timestamps,3,,0,,,0,0.0,False
when memory conflicts,2,CONTROL,S5,trigrams,memory conflicts,2,,0,,memory,1,0.5,False
memory conflicts with,2,CONTROL,S5,trigrams,memory conflicts,2,,0,,memory,1,0.5,False
and staleness handling,2,CONTROL,S5,trigrams,staleness handling,2,,0,,staleness,1,0.5,False
not just prose,2,CONTROL,S5,trigrams,just prose,2,,0,,,0,0.0,False
just prose decision,2,CONTROL,S5,trigrams,just prose decision,3,,0,,,0,0.0,False
on commit abc123,2,CONTROL,S5,trigrams,commit abc123,2,,0,,,0,0.0,False
repo branch service,2,CONTROL,S5,trigrams,repo branch service,3,,0,,,0,0.0,False
says we use,2,CONTROL,S5,trigrams,says use,2,,0,,,0,0.0,False
a strong compromise,2,CONTROL,S5,trigrams,strong compromise,2,,0,,,0,0.0,False
curated memory only,2,CONTROL,S5,trigrams,curated memory,2,,0,,memory,1,0.5,False
only decisions conventions,2,CONTROL,S5,trigrams,decisions conventions,2,,0,,,0,0.0,False
that preserves fresh,2,CONTROL,S5,trigrams,preserves fresh,2,,0,,,0,0.0,False
optional configurable retention,2,CONTROL,S5,trigrams,optional configurable retention,3,,0,,,0,0.0,False
but user confirms,2,CONTROL,S5,trigrams,user confirms,2,,0,,,0,0.0,False
decision save as,2,CONTROL,S5,trigrams,decision save,2,,0,,,0,0.0,False
or user asks,2,CONTROL,S5,trigrams,user asks,2,,0,,,0,0.0,False
user asks to,2,CONTROL,S5,trigrams,user asks,2,,0,,,0,0.0,False
curated summary adr,2,CONTROL,S5,trigrams,curated summary adr,3,,0,,summary,1,0.3333333333333333,False
summary adr layer,2,CONTROL,S5,trigrams,summary adr layer,3,,0,,summary,1,0.3333333333333333,False
gated vector backed,2,CONTROL,S5,trigrams,gated vector backed,3,,0,,vector,1,0.3333333333333333,False
for deep recall,2,CONTROL,S5,trigrams,deep recall,2,,0,,,0,0.0,False
deep recall and,2,CONTROL,S5,trigrams,deep recall,2,,0,,,0,0.0,False
staleness handling to,2,CONTROL,S5,trigrams,staleness handling,2,,0,,staleness,1,0.5,False
was that error,2,CONTROL,S5,trigrams,was error,2,,0,,,0,0.0,False
resume yesterday s,2,CONTROL,S5,trigrams,resume yesterday,2,,0,,,0,0.0,False
something you d,2,CONTROL,S5,trigrams,something d,2,,0,,,0,0.0,False
restate stable context,2,CONTROL,S5,trigrams,restate stable context,3,,0,,context,1,0.3333333333333333,False
eliminates most re,2,CONTROL,S5,trigrams,eliminates most,2,,0,,,0,0.0,False
build test commands,2,CONTROL,S5,trigrams,build test commands,3,,0,,,0,0.0,False
but more likely,2,CONTROL,S5,trigrams,more likely,2,,0,,,0,0.0,False
for general coding,2,CONTROL,S5,trigrams,general coding,2,,0,,coding,1,0.5,False
intent is debugging,2,CONTROL,S5,trigrams,intent debugging,2,,0,,,0,0.0,False
raw artifacts chat,2,CONTROL,S5,trigrams,raw artifacts chat,3,,0,,,0,0.0,False
likely to create,2,CONTROL,S5,trigrams,likely create,2,,0,,,0,0.0,False
likely to cause,2,CONTROL,S5,trigrams,likely cause,2,,0,,,0,0.0,False
to cause ruts,2,CONTROL,S5,trigrams,cause ruts,2,,0,,,0,0.0,False
staleness conflict checks,2,CONTROL,S5,trigrams,staleness conflict checks,3,,0,,staleness,1,0.3333333333333333,False
tend to preserve,2,CONTROL,S5,trigrams,tend preserve,2,,0,,,0,0.0,False
project baseline memory,2,CONTROL,S5,trigrams,project baseline memory,3,,0,,memory,1,0.3333333333333333,False
useful answer drops,2,CONTROL,S5,trigrams,useful answer drops,3,,0,,,0,0.0,False
answer drops materially,2,CONTROL,S5,trigrams,answer drops materially,3,,0,,,0,0.0,False
similarity apply hard,2,CONTROL,S5,trigrams,similarity apply hard,3,,0,,,0,0.0,False
baseline and vectors,2,CONTROL,S5,trigrams,baseline vectors,2,,0,,vector|vectors,2,0.5,False
and repo validated,2,CONTROL,S5,trigrams,repo validated,2,,0,,,0,0.0,False
users stop trusting,2,CONTROL,S5,trigrams,users stop trusting,3,,0,,,0,0.0,False
memory i ll,2,CONTROL,S5,trigrams,memory i ll,3,,0,,memory,1,0.3333333333333333,False
with timestamps commit,2,CONTROL,S5,trigrams,timestamps commit,2,,0,,,0,0.0,False
on memory influenced,2,CONTROL,S5,trigrams,memory influenced,2,,0,,memory,1,0.5,False
easier than docs,2,CONTROL,S5,trigrams,easier than docs,3,,0,,,0,0.0,False
system of record,2,CONTROL,S5,trigrams,system record,2,,0,,,0,0.0,False
docs architecture md,2,CONTROL,S5,trigrams,docs architecture md,3,,0,,,0,0.0,False
everything forever as,2,CONTROL,S5,trigrams,everything forever,2,,0,,,0,0.0,False
architecture interaction summary,2,CONTROL,S5,trigrams,architecture interaction summary,3,,0,,summary,1,0.3333333333333333,False
interaction summary memory,2,CONTROL,S5,trigrams,interaction summary memory,3,,0,,memory|summary,2,0.6666666666666666,False
memory isolation avoids,2,CONTROL,S5,trigrams,memory isolation avoids,3,,0,,memory,1,0.3333333333333333,False
over long projects,2,CONTROL,S5,trigrams,over long projects,3,,0,,,0,0.0,False
as default context,2,CONTROL,S5,trigrams,default context,2,,0,,context,1,0.5,False
structured memory as,2,CONTROL,S5,trigrams,structured memory,2,,0,,memory,1,0.5,False
cited on demand,2,CONTROL,S5,trigrams,cited demand,2,,0,,,0,0.0,False
module scope exclude,2,CONTROL,S5,trigrams,module scope exclude,3,,0,,,0,0.0,False
scope exclude superseded,2,CONTROL,S5,trigrams,scope exclude superseded,3,,0,,,0,0.0,False
artifact adr pr,2,CONTROL,S5,trigrams,artifact adr pr,3,,0,,,0,0.0,False
should behave like,2,CONTROL,S5,trigrams,should behave like,3,,0,,,0,0.0,False
ignore this memory,2,CONTROL,S5,trigrams,ignore memory,2,,0,,memory,1,0.5,False
debugging what did,2,CONTROL,S5,trigrams,debugging did,2,,0,,,0,0.0,False
did we choose,2,CONTROL,S5,trigrams,did choose,2,,0,,,0,0.0,False
to show receipts,2,CONTROL,S5,trigrams,show receipts,2,,0,,,0,0.0,False
devmate s enterprise,2,CONTROL,S5,trigrams,devmate enterprise,2,,0,,devmate|enterprise,2,1.0,True
what architecture hybrid,2,CONTROL,S5,trigrams,architecture hybrid,2,,0,,,0,0.0,False
current branch main,2,CONTROL,S5,trigrams,current branch main,3,,0,,,0,0.0,False
memory small editable,2,CONTROL,S5,trigrams,memory small editable,3,,0,,memory,1,0.3333333333333333,False
title status active,2,CONTROL,S5,trigrams,title status active,3,,0,,,0,0.0,False
links pr adr,2,CONTROL,S5,trigrams,links pr adr,3,,0,,,0,0.0,False
adr doc scope,2,CONTROL,S5,trigrams,adr doc scope,3,,0,,,0,0.0,False
security compliance perf,2,CONTROL,S5,trigrams,security compliance perf,3,,0,,,0,0.0,False
hard filters first,2,CONTROL,S5,trigrams,hard filters first,3,,0,,,0,0.0,False
filters first repo,2,CONTROL,S5,trigrams,filters first repo,3,,0,,,0,0.0,False
branch main module,2,CONTROL,S5,trigrams,branch main module,3,,0,,,0,0.0,False
main module tags,2,CONTROL,S5,trigrams,main module tags,3,,0,,,0,0.0,False
module tags recency,2,CONTROL,S5,trigrams,module tags recency,3,,0,,,0,0.0,False
fresh eyes notebook,2,CONTROL,S5,trigrams,fresh eyes notebook,3,,0,,fresh eyes,1,0.6666666666666666,False
eyes notebook repo,2,CONTROL,S5,trigrams,eyes notebook repo,3,,0,,,0,0.0,False
notebook repo only,2,CONTROL,S5,trigrams,notebook repo,2,,0,,,0,0.0,False
repo only vs,2,CONTROL,S5,trigrams,repo vs,2,,0,,,0,0.0,False
only vs continuum,2,CONTROL,S5,trigrams,vs continuum,2,,0,,continuum,1,0.5,False
vs continuum notebook,2,CONTROL,S5,trigrams,vs continuum notebook,3,,0,,continuum,1,0.3333333333333333,False
continuum notebook gated,2,CONTROL,S5,trigrams,continuum notebook gated,3,,0,,continuum,1,0.3333333333333333,False
forensics what did,2,CONTROL,S5,trigrams,forensics did,2,,0,,,0,0.0,False
project notebook summaries,2,CONTROL,S5,trigrams,project notebook summaries,3,,0,,summaries,1,0.3333333333333333,False
reduce re briefing,2,CONTROL,S5,trigrams,reduce briefing,2,,0,,re briefing,1,0.5,False
you must answer,2,CONTROL,S5,trigrams,must answer,2,,0,,,0,0.0,False
must answer the,2,CONTROL,S5,trigrams,must answer,2,,0,,,0,0.0,False
project notebook decisions,2,CONTROL,S5,trigrams,project notebook decisions,3,,0,,,0,0.0,False
the core memory,2,CONTROL,S5,trigrams,core memory,2,,0,,memory,1,0.5,False
project baseline notebook,2,CONTROL,S5,trigrams,project baseline notebook,3,,0,,,0,0.0,False
examples scope tags,2,CONTROL,S5,trigrams,examples scope tags,3,,0,,,0,0.0,False
modules owners entry,2,CONTROL,S5,trigrams,modules owners entry,3,,0,,,0,0.0,False
owners entry points,2,CONTROL,S5,trigrams,owners entry points,3,,0,,,0,0.0,False
label it uncited,2,CONTROL,S5,trigrams,label uncited,2,,0,,,0,0.0,False
pinned files snippets,2,CONTROL,S5,trigrams,pinned files snippets,3,,0,,,0,0.0,False
pinned context panel,2,CONTROL,S5,trigrams,pinned context panel,3,,0,,context,1,0.3333333333333333,False
import from repo,2,CONTROL,S5,trigrams,import repo,2,,0,,,0,0.0,False
basic repo conflict,2,CONTROL,S5,trigrams,basic repo conflict,3,,0,,,0,0.0,False
system map lite,2,CONTROL,S5,trigrams,system map lite,3,,0,,,0,0.0,False
for resume last,2,CONTROL,S5,trigrams,resume last,2,,0,,,0,0.0,False
last session debugging,2,CONTROL,S5,trigrams,last session debugging,3,,0,,session,1,0.3333333333333333,False
verbatim citations retention,2,CONTROL,S5,trigrams,verbatim citations retention,3,,0,,,0,0.0,False
citations retention defaults,2,CONTROL,S5,trigrams,citations retention defaults,3,,0,,,0,0.0,False
retention defaults e,2,CONTROL,S5,trigrams,retention defaults e,3,,0,,,0,0.0,False
defaults e g,2,CONTROL,S5,trigrams,defaults e g,3,,0,,,0,0.0,False
api class path,2,CONTROL,S5,trigrams,api class path,3,,0,,,0,0.0,False
canonical project notebook,2,CONTROL,S5,trigrams,canonical project notebook,3,,0,,,0,0.0,False
as decision convention,2,CONTROL,S5,trigrams,decision convention,2,,0,,,0,0.0,False
branch commit time,2,CONTROL,S5,trigrams,branch commit time,3,,0,,,0,0.0,False
hard filters branch,2,CONTROL,S5,trigrams,hard filters branch,3,,0,,,0,0.0,False
filters branch main,2,CONTROL,S5,trigrams,filters branch main,3,,0,,,0,0.0,False
branch main recency,2,CONTROL,S5,trigrams,branch main recency,3,,0,,,0,0.0,False
files snippets docs,2,CONTROL,S5,trigrams,files snippets docs,3,,0,,,0,0.0,False
brief adrs conventions,9,HYBRID_3_5,S5,trigrams,brief adrs conventions,3,,0,,,0,0.0,False
uses only current,4,HYBRID_3_5,S5,trigrams,uses current,2,,0,,,0,0.0,False
recency version scoring,4,HYBRID_3_5,S5,trigrams,recency version scoring,3,,0,,,0,0.0,False
summaries structured docs,4,HYBRID_3_5,S5,trigrams,summaries structured docs,3,,0,,summaries,1,0.3333333333333333,False
assert we decided,4,HYBRID_3_5,S5,trigrams,assert decided,2,,0,,,0,0.0,False
exclude pin mark,4,HYBRID_3_5,S5,trigrams,exclude pin mark,3,,0,,,0,0.0,False
pin mark superseded,4,HYBRID_3_5,S5,trigrams,pin mark superseded,3,,0,,,0,0.0,False
high signal sources,4,HYBRID_3_5,S5,trigrams,high signal sources,3,,0,,,0,0.0,False
attempts speculative hypotheses,3,HYBRID_3_5,S5,trigrams,attempts speculative hypotheses,3,truth_and_fact|imagination_and_possibility,1,speculative,,0,0.0,False
source date link,3,HYBRID_3_5,S5,trigrams,source date link,3,truth_and_fact,1,source,,0,0.0,False
reliable project memory,3,HYBRID_3_5,S5,trigrams,reliable project memory,3,truth_and_fact,1,reliable,memory|project memory,2,0.6666666666666666,False
user accepts edits,3,HYBRID_3_5,S5,trigrams,user accepts edits,3,,0,,,0,0.0,False
only current repo,3,HYBRID_3_5,S5,trigrams,current repo,2,,0,,,0,0.0,False
current repo spine,3,HYBRID_3_5,S5,trigrams,current repo spine,3,,0,,,0,0.0,False
time version status,3,HYBRID_3_5,S5,trigrams,time version status,3,,0,,,0,0.0,False
pr discussions incidents,3,HYBRID_3_5,S5,trigrams,pr discussions incidents,3,,0,,,0,0.0,False
strong recency version,3,HYBRID_3_5,S5,trigrams,strong recency version,3,,0,,,0,0.0,False
briefing tax is,3,HYBRID_3_5,S5,trigrams,briefing tax,2,,0,,,0,0.0,False
tax is real,3,HYBRID_3_5,S5,trigrams,tax real,2,,0,,,0,0.0,False
compatibility checks against,3,HYBRID_3_5,S5,trigrams,compatibility checks against,3,,0,,,0,0.0,False
the curated spine,3,HYBRID_3_5,S5,trigrams,curated spine,2,,0,,,0,0.0,False
allow exclude pin,3,HYBRID_3_5,S5,trigrams,allow exclude pin,3,,0,,,0,0.0,False
the exact error,3,HYBRID_3_5,S5,trigrams,exact error,2,,0,,,0,0.0,False
exclude pin supersede,3,HYBRID_3_5,S5,trigrams,exclude pin supersede,3,,0,,,0,0.0,False
current code spine,3,HYBRID_3_5,S5,trigrams,current code spine,3,,0,,code,1,0.3333333333333333,False
memory used ui,3,HYBRID_3_5,S5,trigrams,memory used ui,3,,0,,memory,1,0.3333333333333333,False
brief adr conventions,3,HYBRID_3_5,S5,trigrams,brief adr conventions,3,,0,,,0,0.0,False
debugging attempts speculative,2,HYBRID_3_5,S5,trigrams,debugging attempts speculative,3,truth_and_fact|imagination_and_possibility,1,speculative,,0,0.0,False
risk unless governed,2,HYBRID_3_5,S5,trigrams,risk unless governed,3,practicality_and_feasibility,1,risk,,0,0.0,False
can make continuity,2,HYBRID_3_5,S5,trigrams,make continuity,2,temporal_dynamics,1,continuity,continuity,1,0.5,False
make continuity mostly,2,HYBRID_3_5,S5,trigrams,make continuity mostly,3,temporal_dynamics,1,continuity,continuity,1,0.3333333333333333,False
staleness risk unless,2,HYBRID_3_5,S5,trigrams,staleness risk unless,3,practicality_and_feasibility,1,risk,staleness,1,0.3333333333333333,False
architectures make continuity,2,HYBRID_3_5,S5,trigrams,architectures make continuity,3,temporal_dynamics,1,continuity,continuity,1,0.3333333333333333,False
make continuity more,2,HYBRID_3_5,S5,trigrams,make continuity more,3,temporal_dynamics,1,continuity,continuity,1,0.3333333333333333,False
continuity more likely,2,HYBRID_3_5,S5,trigrams,continuity more likely,3,temporal_dynamics,1,continuity,continuity,1,0.3333333333333333,False
decay version proximity,2,HYBRID_3_5,S5,trigrams,decay version proximity,3,temporal_dynamics,1,decay,,0,0.0,False
volatile history continuity,2,HYBRID_3_5,S5,trigrams,volatile history continuity,3,temporal_dynamics,1,continuity,continuity,1,0.3333333333333333,False
for debugging exploration,2,HYBRID_3_5,S5,trigrams,debugging exploration,2,imagination_and_possibility,1,exploration,,0,0.0,False
