ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,expression_groups,expression_first_class,expression_group_count,expression_first_class_count,layer_a_count,layer_b_count,layer_a_groups,layer_b_groups,matched_expression_terms,unclassified
remove default control,2,AC15,S3,trigrams,remove default control,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
default control cliffs,2,AC15,S3,trigrams,default control cliffs,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
per service throughput,2,AC15,S3,trigrams,per service throughput,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
deployment until rev,2,AC15,S3,trigrams,deployment until rev,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
flight hour kpis,2,AC15,S3,trigrams,flight hour kpis,3,,0,,flight,1,0.3333333333333333,False,,,0,0,0,0,,,,True
definition and i,2,AC15,S3,trigrams,definition i,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the few ways,2,AC15,S3,trigrams,few ways,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
procedural controls software,2,AC15,S3,trigrams,procedural controls software,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
signs the eap,2,AC15,S3,trigrams,signs eap,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to certified zones,2,AC15,S3,trigrams,certified zones,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
with reduced zero,2,AC15,S3,trigrams,reduced zero,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
expected behavior safety,2,AC15,S3,trigrams,expected behavior safety,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
behavior safety hover,2,AC15,S3,trigrams,behavior safety hover,3,,0,,hover|safety hover,2,0.6666666666666666,False,,,0,0,0,0,,,,True
joint incident review,2,AC15,S3,trigrams,joint incident review,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
in supported envelope,2,AC15,S3,trigrams,supported envelope,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
architect has veto,2,AC15,S3,trigrams,architect has veto,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
has veto over,2,AC15,S3,trigrams,has veto over,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
solve the structural,2,AC15,S3,trigrams,solve structural,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
optics only eap,2,AC15,S3,trigrams,optics eap,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
only eap fails,2,AC15,S3,trigrams,eap fails,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
eap fails because,2,AC15,S3,trigrams,eap fails because,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
structural eap can,2,AC15,S3,trigrams,structural eap,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
eap can work,2,AC15,S3,trigrams,eap work,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
interference exposure classes,2,AC15,S3,trigrams,interference exposure classes,3,,0,,interference,1,0.3333333333333333,False,,,0,0,0,0,,,,True
the sla definition,2,AC15,S3,trigrams,sla definition,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
exclusions for known,2,AC15,S3,trigrams,exclusions known,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
redundancy so incidents,2,AC15,S3,trigrams,redundancy incidents,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
t become downtime,2,AC15,S3,trigrams,become downtime,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
stop rollback criteria,2,AC15,S3,trigrams,stop rollback criteria,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
must change for,2,AC15,S3,trigrams,must change,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
corridor exclusions with,2,AC15,S3,trigrams,corridor exclusions,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
loiter landing zones,2,AC15,S3,trigrams,loiter landing zones,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
site traffic control,2,AC15,S3,trigrams,site traffic control,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
under a reliability,2,AC15,S3,trigrams,under reliability,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
certified landing polygon,2,AC15,S3,trigrams,certified landing polygon,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
can prove containment,2,AC15,S3,trigrams,prove containment,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
prove containment and,2,AC15,S3,trigrams,prove containment,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a commissioning period,2,AC15,S3,trigrams,commissioning period,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
period exclusions or,2,AC15,S3,trigrams,period exclusions,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
landing over active,2,AC15,S3,trigrams,landing over active,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
haul road critical,2,AC15,S3,trigrams,haul road critical,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
road critical corridor,2,AC15,S3,trigrams,road critical corridor,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
clear the road,2,AC15,S3,trigrams,clear road,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
traffic control protocol,2,AC15,S3,trigrams,traffic control protocol,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
overflight occupancy of,2,AC15,S3,trigrams,overflight occupancy,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
terms for any,2,AC15,S3,trigrams,terms any,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
for any penalized,2,AC15,S3,trigrams,any penalized,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
downtime definition exclusions,2,AC15,S3,trigrams,downtime definition exclusions,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a dated rev,2,AC15,S3,trigrams,dated rev,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
dated rev b,2,AC15,S3,trigrams,dated rev b,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
probability of penalties,2,AC15,S3,trigrams,probability penalties,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
of penalties reputational,2,AC15,S3,trigrams,penalties reputational,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
fund against this,2,AC15,S3,trigrams,fund against,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
an engineer signed,2,AC15,S3,trigrams,engineer signed,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
engineer signed operating,2,AC15,S3,trigrams,engineer signed operating,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
signed operating envelope,2,AC15,S3,trigrams,signed operating envelope,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
haul road adjacency,2,AC15,S3,trigrams,haul road adjacency,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a critical corridor,2,AC15,S3,trigrams,critical corridor,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
event rate above,2,AC15,S3,trigrams,event rate above,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
rate above x,2,AC15,S3,trigrams,rate above x,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
mttr above y,2,AC15,S3,trigrams,mttr above y,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
rev b team,2,AC15,S3,trigrams,rev b team,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
prevent scope creep,2,AC15,S3,trigrams,prevent scope creep,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
volumes for haul,2,AC15,S3,trigrams,volumes haul,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
for haul roads,2,AC15,S3,trigrams,haul roads,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
critical corridors inflated,2,AC15,S3,trigrams,critical corridors inflated,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
corridors inflated by,2,AC15,S3,trigrams,corridors inflated,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no overflight loiter,2,AC15,S3,trigrams,no overflight loiter,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
overflight loiter landing,2,AC15,S3,trigrams,overflight loiter landing,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
containment and recovery,2,AC15,S3,trigrams,containment recovery,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
and recovery bounds,2,AC15,S3,trigrams,recovery bounds,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
for any partner,2,AC15,S3,trigrams,any partner,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
any partner with,2,AC15,S3,trigrams,any partner,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
or explicit exclusions,2,AC15,S3,trigrams,explicit exclusions,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
measured at service,2,AC15,S3,trigrams,measured service,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
at service throughput,2,AC15,S3,trigrams,service throughput,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
service throughput level,2,AC15,S3,trigrams,service throughput level,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
certification checklist including,2,AC15,S3,trigrams,certification checklist including,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
checklist including interference,2,AC15,S3,trigrams,checklist including interference,3,,0,,interference,1,0.3333333333333333,False,,,0,0,0,0,,,,True
eap site telemetry,2,AC15,S3,trigrams,eap site telemetry,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
stop rollback triggers,2,AC15,S3,trigrams,stop rollback triggers,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
rev b work,2,AC15,S3,trigrams,rev b work,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
rev b emi,2,AC15,S3,trigrams,rev b emi,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
b emi hardening,2,AC15,S3,trigrams,b emi hardening,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
rev b gates,2,AC15,S3,trigrams,rev b gates,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
low emi sites,6,AC15P,S3,trigrams,low emi sites,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
corridors over haul,6,AC15P,S3,trigrams,corridors over haul,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
will accept a,5,AC15P,S3,trigrams,will accept,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the next round,5,AC15P,S3,trigrams,next round,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
b shielding or,5,AC15P,S3,trigrams,b shielding,2,,0,,shielding,1,0.5,False,,,0,0,0,0,,,,True
limited availability early,4,AC15P,S3,trigrams,limited availability early,3,,0,,,0,0.0,False,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.constraints_and_tradeoffs|temporal_projection.time_horizons,2,2,2,0,practical_considerations_and_execution|temporal_projection,,early|limited,False
availability early access,4,AC15P,S3,trigrams,availability early access,3,,0,,early access,1,0.6666666666666666,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,early,False
la eap launch,4,AC15P,S3,trigrams,la eap launch,3,,0,,launch,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
within the supported,4,AC15P,S3,trigrams,within supported,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no or capped,4,AC15P,S3,trigrams,no capped,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
high emi mining,4,AC15P,S3,trigrams,high emi mining,3,,0,,mining,1,0.3333333333333333,False,,,0,0,0,0,,,,True
penalty slas in,4,AC15P,S3,trigrams,penalty slas,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
de scope mining,4,AC15P,S3,trigrams,de scope mining,3,,0,,mining,1,0.3333333333333333,False,,,0,0,0,0,,,,True
predefined safe loiter,4,AC15P,S3,trigrams,predefined safe loiter,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
qualified low emi,4,AC15P,S3,trigrams,qualified low emi,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
residual risk statement,3,AC15P,S3,trigrams,residual risk statement,3,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
a qualification phase,3,AC15P,S3,trigrams,qualification phase,2,temporal_dynamics,1,phase,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,phas|phase,False
a refinance trap,3,AC15P,S3,trigrams,refinance trap,2,,0,,,0,0.0,False,warning,warning,1,1,0,1,,warning,trap,False
b whether the,3,AC15P,S3,trigrams,b whether,2,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,whether,False
how often do,3,AC15P,S3,trigrams,how often,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,often,False
written sign off,3,AC15P,S3,trigrams,written sign off,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
discount cap warrants,3,AC15P,S3,trigrams,discount cap warrants,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
in high emi,3,AC15P,S3,trigrams,high emi,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
or capped downtime,3,AC15P,S3,trigrams,capped downtime,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
capped downtime penalties,3,AC15P,S3,trigrams,capped downtime penalties,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
emi site qualification,3,AC15P,S3,trigrams,emi site qualification,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
on penalties now,3,AC15P,S3,trigrams,penalties now,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
mutually agreed acceptance,3,AC15P,S3,trigrams,mutually agreed acceptance,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
agreed acceptance metrics,3,AC15P,S3,trigrams,agreed acceptance metrics,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no penalty slas,3,AC15P,S3,trigrams,no penalty slas,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
with capped no,3,AC15P,S3,trigrams,capped no,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
capped no penalties,3,AC15P,S3,trigrams,capped no penalties,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
under remote supervision,3,AC15P,S3,trigrams,under remote supervision,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
within qualified operating,3,AC15P,S3,trigrams,within qualified operating,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
within qualified zones,3,AC15P,S3,trigrams,within qualified zones,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
qualified zones under,3,AC15P,S3,trigrams,qualified zones under,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
sla after rev,3,AC15P,S3,trigrams,sla after rev,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
reliability case for,3,AC15P,S3,trigrams,reliability case,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
in unbounded emi,3,AC15P,S3,trigrams,unbounded emi,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
unbounded emi environments,3,AC15P,S3,trigrams,unbounded emi environments,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a penalty free,3,AC15P,S3,trigrams,penalty free,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
for high emi,3,AC15P,S3,trigrams,high emi,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
health emi indicators,3,AC15P,S3,trigrams,health emi indicators,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
envelope stop criteria,3,AC15P,S3,trigrams,envelope stop criteria,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
sign off stop,3,AC15P,S3,trigrams,sign off stop,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
mining production sla,3,AC15P,S3,trigrams,mining production sla,3,,0,,mining,1,0.3333333333333333,False,,,0,0,0,0,,,,True
no hover corridors,3,AC15P,S3,trigrams,no hover corridors,3,,0,,hover,1,0.3333333333333333,False,,,0,0,0,0,,,,True
our ability to,3,AC15P,S3,trigrams,our ability,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
during eap qualification,3,AC15P,S3,trigrams,during eap qualification,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no fly corridors,3,AC15P,S3,trigrams,no fly corridors,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
paid pilot limited,2,AC15P,S3,trigrams,paid pilot limited,3,imagination_and_possibility,1,pilot,,0,0.0,False,imagination_and_possibility|practical_considerations_and_execution,imagination_and_possibility.path_toward_feasibility|practical_considerations_and_execution.constraints_and_tradeoffs,2,2,2,0,imagination_and_possibility|practical_considerations_and_execution,,limited|pilot,False
may shift so,2,AC15P,S3,trigrams,may shift,2,temporal_dynamics,1,shift,,0,0.0,False,hedging|temporal_projection,hedging|temporal_projection.change_and_rate,2,2,1,1,temporal_projection,hedging,may|shift,False
risk if early,2,AC15P,S3,trigrams,risk early,2,practicality_and_feasibility,1,risk,,0,0.0,False,temporal_projection|warning,temporal_projection.time_horizons|warning,2,2,1,1,temporal_projection,warning,early|risk,False
bounded mitigation is,2,AC15P,S3,trigrams,bounded mitigation,2,practicality_and_feasibility,1,mitigation,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs|practical_considerations_and_execution.resources_timing_conditions,1,2,1,0,practical_considerations_and_execution,,bounded|mitigat|mitigation,False
bounded commercial launch,2,AC15P,S3,trigrams,bounded commercial launch,3,,0,,launch,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution|practical_considerations_and_execution.constraints_and_tradeoffs,1,2,1,0,practical_considerations_and_execution,,bounded|launch,False
contingent on rev,2,AC15P,S3,trigrams,contingent rev,2,,0,,,0,0.0,False,conditions|practical_considerations_and_execution,conditions|practical_considerations_and_execution.resources_timing_conditions,2,2,1,1,practical_considerations_and_execution,conditions,contingen|contingent|contingent on,False
check whether the,2,AC15P,S3,trigrams,check whether,2,,0,,,0,0.0,False,conditions|truth,conditions|truth.verification,2,2,1,1,truth,conditions,check|whether,False
the balance usually,2,AC15P,S3,trigrams,balance usually,2,,0,,,0,0.0,False,hedging|smoothing,hedging|smoothing,2,2,0,2,,hedging|smoothing,balance|usually,False
balance usually lies,2,AC15P,S3,trigrams,balance usually lies,3,,0,,,0,0.0,False,hedging|smoothing,hedging|smoothing,2,2,0,2,,hedging|smoothing,balance|usually,False
signable bounded launch,2,AC15P,S3,trigrams,signable bounded launch,3,,0,,launch,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution|practical_considerations_and_execution.constraints_and_tradeoffs,1,2,1,0,practical_considerations_and_execution,,bounded|launch,False
hard no fly,2,AC15P,S3,trigrams,hard no fly,3,,0,,,0,0.0,False,surfacing,surfacing.friction_exposed|surfacing.hard_limit_refusal,1,2,0,1,,surfacing,hard|hard no,False
credible injury pathway,2,AC15P,S3,trigrams,credible injury pathway,3,truth_and_fact|imagination_and_possibility,2,pathway|credible,,0,0.0,False,imagination_and_possibility,imagination_and_possibility.path_toward_feasibility,1,1,1,0,imagination_and_possibility,,pathway,False
landing zone constraints,2,AC15P,S3,trigrams,landing zone constraints,3,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraints,False
economic control cost,2,AC15P,S3,trigrams,economic control cost,3,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,cost,False
expected cost of,2,AC15P,S3,trigrams,expected cost,2,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,cost,False
cost of delaying,2,AC15P,S3,trigrams,cost delaying,2,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,cost,False
pilot la until,2,AC15P,S3,trigrams,pilot la until,3,imagination_and_possibility,1,pilot,,0,0.0,False,imagination_and_possibility,imagination_and_possibility.path_toward_feasibility,1,1,1,0,imagination_and_possibility,,pilot,False
an unbounded mitigation,2,AC15P,S3,trigrams,unbounded mitigation,2,practicality_and_feasibility,1,mitigation,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,mitigat|mitigation,False
as paid pilot,2,AC15P,S3,trigrams,paid pilot,2,imagination_and_possibility,1,pilot,,0,0.0,False,imagination_and_possibility,imagination_and_possibility.path_toward_feasibility,1,1,1,0,imagination_and_possibility,,pilot,False
in shifting emi,2,AC15P,S3,trigrams,shifting emi,2,temporal_dynamics,1,shifting,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,shifting,False
short term but,2,AC15P,S3,trigrams,short term,2,temporal_dynamics,1,short term,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,short term,False
paid pilot la,2,AC15P,S3,trigrams,paid pilot la,3,imagination_and_possibility,1,pilot,,0,0.0,False,imagination_and_possibility,imagination_and_possibility.path_toward_feasibility,1,1,1,0,imagination_and_possibility,,pilot,False
free qualification phase,2,AC15P,S3,trigrams,free qualification phase,3,temporal_dynamics,1,phase,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,phas|phase,False
qualification phase i,2,AC15P,S3,trigrams,qualification phase i,3,temporal_dynamics,1,phase,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,phas|phase,False
phase i can,2,AC15P,S3,trigrams,phase i,2,temporal_dynamics,1,phase,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,phas|phase,False
confirmed the chief,2,AC15P,S3,trigrams,confirmed chief,2,truth_and_fact,1,confirmed,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,confirm|confirmed,False
claims we cannot,2,AC15P,S3,trigrams,claims cannot,2,truth_and_fact,1,claims,,0,0.0,False,surfacing,surfacing.hard_limit_refusal,1,1,0,1,,surfacing,cannot,False
mission planner constraints,2,AC15P,S3,trigrams,mission planner constraints,3,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraints,False
gated limited availability,2,AC15P,S3,trigrams,gated limited availability,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,limited,False
global launch messaging,2,AC15P,S3,trigrams,global launch messaging,3,,0,,launch,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
launch messaging if,2,AC15P,S3,trigrams,launch messaging,2,,0,,launch,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
as limited availability,2,AC15P,S3,trigrams,limited availability,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,limited,False
limited availability shipments,2,AC15P,S3,trigrams,limited availability shipments,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,limited,False
c gated launch,2,AC15P,S3,trigrams,c gated launch,3,,0,,launch,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
gated launch partial,2,AC15P,S3,trigrams,gated launch partial,3,,0,,launch,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
retrofit plan if,2,AC15P,S3,trigrams,retrofit plan,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
simple decision test,2,AC15P,S3,trigrams,simple decision test,3,,0,,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,test,False
system cannot guarantee,2,AC15P,S3,trigrams,system cannot guarantee,3,,0,,,0,0.0,False,surfacing,surfacing.hard_limit_refusal,1,1,0,1,,surfacing,cannot,False
series b later,2,AC15P,S3,trigrams,series b later,3,,0,,series b,1,0.6666666666666666,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,later,False
i would treat,2,AC15P,S3,trigrams,i treat,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,i would,False
then the balance,2,AC15P,S3,trigrams,then balance,2,,0,,,0,0.0,False,smoothing,smoothing,1,1,0,1,,smoothing,balance,False
usually lies toward,2,AC15P,S3,trigrams,usually lies toward,3,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,usually,False
refinance trap if,2,AC15P,S3,trigrams,refinance trap,2,,0,,,0,0.0,False,warning,warning,1,1,0,1,,warning,trap,False
launch scope they,2,AC15P,S3,trigrams,launch scope they,3,,0,,launch,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
a gated limited,2,AC15P,S3,trigrams,gated limited,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,limited,False
won t protect,2,AC15P,S3,trigrams,won protect,2,,0,,,0,0.0,False,surfacing,surfacing.hard_limit_refusal,1,1,0,1,,surfacing,won t,False
either a no,2,AC15P,S3,trigrams,either no,2,,0,,,0,0.0,False,imagination_and_possibility,imagination_and_possibility.tension_as_fuel,1,1,1,0,imagination_and_possibility,,either,False
bound on event,2,AC15P,S3,trigrams,bound event,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,bound,False
you must either,2,AC15P,S3,trigrams,must either,2,,0,,,0,0.0,False,imagination_and_possibility,imagination_and_possibility.tension_as_fuel,1,1,1,0,imagination_and_possibility,,either,False
you choose between,2,AC15P,S3,trigrams,choose between,2,,0,,,0,0.0,False,autonomy_sovereignty,autonomy_sovereignty,1,1,0,1,,autonomy_sovereignty,choose|you choose,False
a global launch,2,AC15P,S3,trigrams,global launch,2,,0,,launch,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
refuse phasing exclusions,2,AC15P,S3,trigrams,refuse phasing exclusions,3,,0,,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,phas,False
limited availability if,2,AC15P,S3,trigrams,limited availability,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,limited,False
time launch only,2,AC15P,S3,trigrams,time launch,2,,0,,launch,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
the early failure,2,AC15P,S3,trigrams,early failure,2,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,early,False
early failure tax,2,AC15P,S3,trigrams,early failure tax,3,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,early,False
mitigations survey detection,2,AC15P,S3,trigrams,mitigations survey detection,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,mitigat|mitigations,False
